X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
203245.4816467967,553222.5163347323,train,0.026506939869689144,97.00731437648852,0.9977438283796808
204802.62601637293,554488.7009247388,train,0.008773998725794296,71.37873780420908,0.8669710865886552
205333.41572421076,554448.6678374524,train,0.0015867152829327365,22.341743219325114,0.3056605020112073
204690.82658383244,554887.4217794951,train,0.0017291030355709384,24.324871299013406,0.3280221809845849
204136.76132910966,553513.3060978388,train,0.010084551771212591,77.07729454456505,0.9015780929486674
205710.6583929922,554994.8916544371,train,0.002346082691262091,30.165968638193696,0.4168884874328609
204428.45822740605,553809.5998487548,train,0.006697437764587854,62.235448082943805,0.7855709611180965
205106.62916228257,554503.2432304216,train,0.003890322647260556,42.122599965177976,0.591149527414441
205067.99424134698,552628.5352163914,train,0.01869750902806931,94.356588568339,0.9864131974848872
203572.81580577928,554086.1728853763,train,0.004004565230429891,42.91493095361542,0.6017481789071313
203245.4816467967,553222.5163347323,train,0.026506939869689144,97.00731437648852,0.9977438283796808
206388.53094644754,553565.9318355856,train,0.005659585435622622,52.544400627955504,0.7277865203283483
203408.16348892282,554162.1351746492,train,0.009955242956287585,76.06923839240939,0.8986082027031814
205067.99424134698,552628.5352163914,train,0.01869750902806931,94.356588568339,0.9864131974848872
204796.556296295,551911.2139296882,train,0.0014278855464443631,20.08901817026356,0.279837537606201
203650.03233855072,552892.0965466191,train,0.010516635114786793,79.14585005093926,0.9108852234881541
205506.87912190013,554513.8416741657,train,0.0014442142354072166,20.378177867275244,0.28253599674946095
205941.54133492813,555973.5086103553,train,7.240273235758612E-4,5.45351685138044,0.1533413842563518
203245.4816467967,553222.5163347323,train,0.026506939869689144,97.00731437648852,0.9977438283796808
203531.30336319568,553692.2803255578,train,0.004987620387194572,46.13916652531215,0.6823103591538896
205439.72549430034,555523.8153561172,train,0.0012990488726351906,18.48422255956926,0.2581870944719078
203661.7639605606,553281.7458893906,train,0.0069090678553888184,63.61439965734799,0.7957542381405586
206388.53094644754,553565.9318355856,train,0.005659585435622622,52.544400627955504,0.7277865203283483
206040.35133558584,551754.4752185036,train,0.002386556075743225,30.641894180543677,0.4222892006611143
206072.0339691853,553240.2542543523,train,0.001790009402737973,25.561174305653026,0.3373661096078765
203408.16348892282,554162.1351746492,train,0.009955242956287585,76.06923839240939,0.8986082027031814
205106.62916228257,554503.2432304216,train,0.003890322647260556,42.122599965177976,0.591149527414441
206045.88850307092,553097.2226714304,train,0.005223148649178749,49.20221927873795,0.6990555371039697
203408.16348892282,554162.1351746492,train,0.009955242956287585,76.06923839240939,0.8986082027031814
206040.35133558584,551754.4752185036,train,0.002386556075743225,30.641894180543677,0.4222892006611143
204888.0944991958,551844.2681933807,train,0.013881801697229268,87.76200867199204,0.9588898297996269
205921.16564028463,551459.6349168028,train,0.00729856127122498,65.06495451679628,0.813248774839332
202897.92909919823,552365.5136594516,train,0.0011517589875423555,14.954337301013972,0.2326371340409389
205088.11936156155,553065.4606671124,train,0.005458758771943832,49.74853328276321,0.7149234547894583
205462.80429262563,555129.1254791149,train,0.004728262631520016,45.16317001073276,0.6627910877975691
205902.66167191076,551856.2626066944,train,0.003628512580318544,40.24713701503567,0.5657844726553253
205890.06292690928,554711.0361068877,train,0.009491257620715194,75.07364069904115,0.8871945244927931
205067.99424134698,552628.5352163914,train,0.01869750902806931,94.356588568339,0.9864131974848872
206045.88850307092,553097.2226714304,train,0.005223148649178749,49.20221927873795,0.6990555371039697
203245.4816467967,553222.5163347323,train,0.026506939869689144,97.00731437648852,0.9977438283796808
205941.54133492813,555973.5086103553,train,7.240273235758612E-4,5.45351685138044,0.1533413842563518
203245.4816467967,553222.5163347323,train,0.026506939869689144,97.00731437648852,0.9977438283796808
203661.7639605606,553281.7458893906,train,0.0069090678553888184,63.61439965734799,0.7957542381405586
206072.0339691853,553240.2542543523,train,0.001790009402737973,25.561174305653026,0.3373661096078765
205071.1123906592,552478.0753456885,train,0.00914038500420933,73.17990683295258,0.8777176943159639
203384.3119617044,553383.7767243615,train,0.014190721825508675,89.18111533278098,0.9617082998179575
203317.19202926743,553695.0173166066,train,0.007573832613161864,66.56095772418061,0.8247013580517953
203354.99453539366,552593.4094974482,train,0.002437149375400758,30.885678709022635,0.4289700108249631
205902.66167191076,551856.2626066944,train,0.003628512580318544,40.24713701503567,0.5657844726553253
205071.1123906592,552478.0753456885,train,0.00914038500420933,73.17990683295258,0.8777176943159639
205478.8353323923,555695.9357668943,train,0.0034877338058982824,39.17734307983158,0.5515008422729638
204690.82658383244,554887.4217794951,train,0.0017291030355709384,24.324871299013406,0.3280221809845849
205664.50166400167,552201.5390257541,train,0.0027483906005712037,33.499533295646856,0.4684029792557597
204888.0944991958,551844.2681933807,train,0.013881801697229268,87.76200867199204,0.9588898297996269
204428.45822740605,553809.5998487548,train,0.006697437764587854,62.235448082943805,0.7855709611180965
