Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.28564E-5,0.002285642,0.005696186,1,0,0
8.39857E-5,0.010684209,0.020771653,0.9975,0,0
1.18317E-4,0.034346685,0.029137797,0.9925,0,0
1.57414E-4,0.050088065,0.038578348,0.99,0,0
2.59474E-4,0.124276441,0.062791865,0.9825,0,0
3.91817E-4,0.201279174,0.093284139,0.9775,0,0
4.41905E-4,0.331164718,0.104564021,0.97,0,0
4.41917E-4,0.419547938,0.104566916,0.965,0,0
4.41981E-4,0.507940833,0.104581054,0.96,0,0
4.42334E-4,0.640583117,0.104660191,0.9525,0,0
4.42342E-4,0.72905122,0.104661907,0.9475,0,0
4.43021E-4,0.773353312,0.104813831,0.945,0,0
4.43096E-4,0.817662882,0.104830564,0.9425,0,0
4.44341E-4,0.906434241,0.105109065,0.9375,0,0
4.47753E-4,1.04021118,0.105872005,0.93,0,0
4.49034E-4,1.130011967,0.106158132,0.925,0,0
4.53997E-4,1.220440372,0.107266073,0.92,0,0
4.60505E-4,1.312485027,0.108717122,0.915,0,0
4.62154E-4,1.404816702,0.109084297,0.91,0,0
4.82279E-4,1.547058095,0.11355418,0.9025,0,0
4.9603E-4,1.794007948,0.116595408,0.89,0,0
5.3834E-4,2.051086825,0.125887879,0.8775,0,0
5.91339E-4,2.274661916,0.137389858,0.8675,0,0
6.24841E-4,2.519290088,0.144582383,0.8575,0.018181818,0
6.80525E-4,2.77939811,0.156404953,0.8475,0.018181818,0
7.27942E-4,3.061010453,0.166343203,0.8375,0.018181818,0
7.77073E-4,3.290657224,0.176517326,0.83,0.036363636,0
8.45854E-4,3.541900078,0.190552192,0.8225,0.036363636,0
8.83738E-4,3.804108765,0.198180108,0.815,0.054545455,0
8.94168E-4,4.071691488,0.200267564,0.8075,0.054545455,0
9.24438E-4,4.256305675,0.206295031,0.8025,0.054545455,0
9.38355E-4,4.535949404,0.209050952,0.795,0.054545455,0
9.93693E-4,4.827463065,0.219914869,0.7875,0.054545455,0
1.0154E-3,5.028640841,0.22413509,0.7825,0.054545455,0
1.04443E-3,5.336791327,0.22974377,0.775,0.054545455,0
1.05742E-3,5.547442919,0.232240853,0.77,0.054545455,0
1.10096E-3,5.764773765,0.240550357,0.765,0.072727273,0
1.19687E-3,6.107184054,0.258538569,0.7575,0.072727273,0
1.21868E-3,6.350040332,0.262569824,0.7525,0.072727273,0
1.29578E-3,6.60677339,0.276642413,0.7475,0.072727273,0
1.30477E-3,6.867298611,0.278266545,0.7425,0.072727273,0
1.33468E-3,7.000766139,0.28364072,0.74,0.072727273,0
1.3571E-3,7.271238918,0.287643674,0.735,0.072727273,0
1.36199E-3,7.54317521,0.288513913,0.73,0.072727273,0
1.37935E-3,7.81822158,0.291594385,0.725,0.072727273,0
1.37954E-3,8.09411982,0.29162885,0.72,0.072727273,0
1.37981E-3,8.370071821,0.291675661,0.715,0.072727273,0
1.37982E-3,8.508053874,0.291678035,0.7125,0.072727273,0
1.38031E-3,8.784105366,0.291764946,0.7075,0.072727273,0
1.38086E-3,9.060228829,0.291862012,0.7025,0.072727273,0
1.38129E-3,9.336446809,0.29193811,0.6975,0.072727273,0
1.38157E-3,9.612744804,0.291986917,0.6925,0.072727273,0
1.38162E-3,9.750906925,0.291996738,0.69,0.072727273,0
1.38191E-3,10.027265716,0.292047194,0.685,0.072727273,0
1.38265E-3,10.30373162,0.292178094,0.68,0.072727273,0
1.38297E-3,10.580302167,0.292234498,0.675,0.072727273,0
1.38422E-3,10.85702772,0.292456447,0.67,0.072727273,0
1.38484E-3,11.133981105,0.29256521,0.665,0.072727273,0
1.38541E-3,11.272522011,0.292666681,0.6625,0.072727273,0
1.38562E-3,11.549643783,0.292704118,0.6575,0.072727273,0
1.38657E-3,11.826892806,0.292871369,0.6525,0.072727273,0
1.38678E-3,12.104246516,0.292908282,0.6475,0.072727273,0
1.38771E-3,12.381700809,0.293072551,0.6425,0.072727273,0
1.38782E-3,12.520482406,0.293092054,0.64,0.072727273,0
1.38971E-3,12.798422164,0.293426993,0.635,0.072727273,0
1.39115E-3,13.076559573,0.293679972,0.63,0.072727273,0
1.39144E-3,13.354848173,0.293732912,0.625,0.072727273,0
1.39284E-3,13.633394822,0.293979651,0.62,0.072727273,0
1.39287E-3,13.772682034,0.293984794,0.6175,0.072727273,0
1.39368E-3,14.05141765,0.294127928,0.6125,0.072727273,0
1.39404E-3,14.330210169,0.294190673,0.6075,0.072727273,0
1.39549E-3,14.609217424,0.294446263,0.6025,0.072727273,0
1.39677E-3,14.888458951,0.294671755,0.5975,0.072727273,0
1.39761E-3,15.028219976,0.294820357,0.595,0.072727273,0
1.39772E-3,15.307760366,0.29483946,0.59,0.072727273,0
1.39962E-3,15.58764186,0.295174124,0.585,0.072727273,0
1.40042E-3,15.867685851,0.295314982,0.58,0.072727273,0
1.40065E-3,16.007751138,0.295356397,0.5775,0.072727273,0
1.40098E-3,16.28792434,0.295413782,0.5725,0.072727273,0
1.40235E-3,16.568383513,0.295655077,0.5675,0.072727273,0
