X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
205664.50166400167,552201.5390257541,train,6.996502719857692E-4,0.953605420350848,0.15708144779861788
206045.88850307092,553097.2226714304,train,0.0016939792290496607,27.640023172496758,0.3388292821977432
205890.06292690928,554711.0361068877,train,0.013477648586841471,84.450864034805,0.962814127044854
203531.30336319568,553692.2803255578,train,0.0131340005978503,83.10297487905711,0.959558249733555
205088.11936156155,553065.4606671124,train,0.0057919225331272885,60.335543861365636,0.7569866004174718
206072.0339691853,553240.2542543523,train,0.0020882511499822187,33.397693201476834,0.39952934379203775
204183.38910069902,552914.7262296594,train,0.0016421998344626496,26.134537913009684,0.3304145078489795
205921.16564028463,551459.6349168028,train,0.0053962709115158,56.359807834231944,0.7323308051033852
204802.62601637293,554488.7009247388,train,0.007978135346763183,68.6534384842015,0.8575275578282373
204564.34772135835,553968.8441778553,train,0.003333123354155649,43.269331020186954,0.5569591452088254
205890.06292690928,554711.0361068877,train,0.013477648586841471,84.450864034805,0.962814127044854
205439.72549430034,555523.8153561172,train,0.0015446680365517932,24.0617482800355,0.31427247991219864
204183.38910069902,552914.7262296594,train,0.0016421998344626496,26.134537913009684,0.3304145078489795
205216.4885906524,553134.108597763,train,0.0013329705900147406,18.563666781903013,0.27788381561241604
205071.1123906592,552478.0753456885,train,0.01976299680992627,95.5864027830132,0.9919893309834085
203572.81580577928,554086.1728853763,train,0.008715665437171926,70.33458381158616,0.8810132959889307
206388.53094644754,553565.9318355856,train,0.003693677426206861,47.13194578512281,0.594306054650662
202897.92909919823,552365.5136594516,train,0.002034818617621753,32.15765927301419,0.3916415180707771
204796.556296295,551911.2139296882,train,0.001780046938541532,28.868794387655367,0.35258299298792173
205058.15527005715,553108.6208838981,train,0.0013134665891816287,18.03723805367304,0.2744356476362112
205071.1123906592,552478.0753456885,train,0.01976299680992627,95.5864027830132,0.9919893309834085
203303.54423935033,553185.310555001,train,0.015369336475332373,88.86838118923065,0.976572824384787
203708.39043671294,553383.3092451678,train,0.020693773934506506,97.65572385555544,0.9936182769209915
205941.54133492813,555973.5086103553,train,0.001149075422209738,12.782852047472204,0.2447104224115072
204564.34772135835,553968.8441778553,train,0.003333123354155649,43.269331020186954,0.5569591452088254
206066.43023068737,552011.6893984125,train,0.002476467327230876,36.309839804928885,0.4538495178001537
203245.4816467967,553222.5163347323,train,0.0026692848664909992,37.6026260629842,0.4789738981280831
206066.43023068737,552011.6893984125,train,0.002476467327230876,36.309839804928885,0.4538495178001537
204888.0944991958,551844.2681933807,train,0.007017286760745543,64.88836506208972,0.8198428560095512
202979.19121947154,553171.2293310203,train,0.0022093606785508753,34.68116421152018,0.41703125458885737
203708.39043671294,553383.3092451678,train,0.020693773934506506,97.65572385555544,0.9936182769209915
203354.99453539366,552593.4094974482,train,0.003651532345911118,46.39788943010323,0.5901084130326659
203572.81580577928,554086.1728853763,train,0.008715665437171926,70.33458381158616,0.8810132959889307
206388.53094644754,553565.9318355856,train,0.003693677426206861,47.13194578512281,0.594306054650662
202047.99118376637,552972.4976897563,train,0.003922949480188547,48.300297047133824,0.6163997992375067
202171.5220972054,552594.7705580404,train,0.0043339907870906325,53.26987595783273,0.6530409535617668
204317.00688524576,554074.1112995486,train,0.015890440054817427,93.61012517113075,0.9793725935097255
202056.83513035614,552715.437048609,train,0.010531619632641081,78.268364449036,0.9236386270846642
202897.92909919823,552365.5136594516,train,0.002034818617621753,32.15765927301419,0.3916415180707771
203384.3119617044,553383.7767243615,train,0.023442181950725876,99.99998460506593,0.9967385962785936
206072.0339691853,553240.2542543523,train,0.0020882511499822187,33.397693201476834,0.39952934379203775
204802.62601637293,554488.7009247388,train,0.007978135346763183,68.6534384842015,0.8575275578282373
204317.00688524576,554074.1112995486,train,0.015890440054817427,93.61012517113075,0.9793725935097255
205671.15047783093,555029.8268609729,train,0.0031596006794090826,42.60702381378332,0.5377787132097643
205710.6583929922,554994.8916544371,train,0.0019838084262881928,31.155270531038866,0.3840146271776823
204136.76132910966,553513.3060978388,train,0.01005508592007377,76.17724845098056,0.9142130257719204
205671.15047783093,555029.8268609729,train,0.0031596006794090826,42.60702381378332,0.5377787132097643
206201.07980153602,553260.81344538,train,0.0015270012070282735,23.386027491570832,0.3113071684602646
203531.30336319568,553692.2803255578,train,0.0131340005978503,83.10297487905711,0.959558249733555
205710.6583929922,554994.8916544371,train,0.0019838084262881928,31.155270531038866,0.3840146271776823
203708.39043671294,553383.3092451678,train,0.020693773934506506,97.65572385555544,0.9936182769209915
205071.1123906592,552478.0753456885,train,0.01976299680992627,95.5864027830132,0.9919893309834085
205126.14841016696,554967.3783631723,train,0.0028719095081168895,39.56149668310248,0.5041316767480515
203384.3119617044,553383.7767243615,train,0.023442181950725876,99.99998460506593,0.9967385962785936
205067.99424134698,552628.5352163914,train,0.01479031350122918,87.33133294050329,0.9730139727240043
