Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.03541E-7,0.000010354,0.00002507,1,0,0
9.30384E-6,0.000940738,0.002250175,0.9975,0,0
1.09227E-5,0.002033008,0.002641188,0.995,0,0
1.46321E-5,0.003496214,0.003536548,0.9925,0,0
3.12473E-5,0.006620942,0.007537262,0.99,0,0
3.45885E-5,0.010079789,0.008339833,0.9875,0,0
7.57317E-5,0.030611377,0.018169594,0.9775,0,0
1.53629E-4,0.053988634,0.036514483,0.9725,0,0
2.14223E-4,0.111989038,0.050546901,0.965,0,0
2.57694E-4,0.206863388,0.060488025,0.955,0,0
3.4234E-4,0.33112782,0.079547342,0.945,0,0
3.8226E-4,0.404522311,0.088401367,0.94,0,0
4.14894E-4,0.52425416,0.095576147,0.9325,0,0
5.23884E-4,0.627214019,0.119131132,0.9275,0,0
5.62163E-4,0.738126577,0.127257552,0.9225,0,0
5.77682E-4,0.795894812,0.13053092,0.92,0,0
6.22034E-4,0.858098227,0.139817996,0.9175,0,0
6.79924E-4,0.926090656,0.151790858,0.915,0,0
7.07518E-4,1.067251501,0.157439109,0.91,0,0
7.07527E-4,1.138004239,0.157440924,0.9075,0,0
7.07555E-4,1.208759706,0.157446492,0.905,0,0
7.07644E-4,1.350280312,0.157464754,0.9,0,0
7.0773E-4,1.421053341,0.157482317,0.8975,0,0
7.07902E-4,1.562633347,0.157517382,0.8925,0,0
7.08694E-4,1.775238702,0.157678856,0.885,0,0
7.14034E-4,2.059907873,0.158767232,0.875,0,0
7.23188E-4,2.275390704,0.160629733,0.8675,0,0
7.40055E-4,2.56770865,0.164050749,0.8575,0,0
7.59607E-4,2.795075881,0.167998848,0.85,0,0
7.77062E-4,3.026398193,0.171507709,0.8425,0,0
8.18397E-4,3.26866733,0.179758061,0.835,0,0
8.37392E-4,3.518343278,0.183521915,0.8275,0,0
8.55608E-4,3.774464262,0.187115065,0.82,0,0
9.012E-4,4.039315108,0.196039334,0.8125,0,0
9.40559E-4,4.316323558,0.203664479,0.805,0,0
9.88944E-4,4.513501946,0.212939353,0.8,0,0
1.02733E-3,4.820866715,0.220220442,0.7925,0,0
1.02767E-3,5.026393837,0.22028565,0.7875,0,0
1.02813E-3,5.334763609,0.220371457,0.78,0,0
1.02855E-3,5.540443704,0.22045062,0.775,0,0
1.0298E-3,5.849346404,0.220687689,0.7675,0,0
1.03002E-3,6.055329114,0.220728183,0.7625,0,0
1.03172E-3,6.26151616,0.221048514,0.7575,0,0
1.0326E-3,6.57123704,0.221215192,0.75,0,0
1.03283E-3,6.777799315,0.221258565,0.745,0,0
1.03516E-3,7.088093261,0.221697577,0.7375,0,0
1.03601E-3,7.29524269,0.221858386,0.7325,0,0
1.03635E-3,7.502508374,0.221921758,0.7275,0,0
1.0396E-3,7.814065317,0.222534276,0.72,0,0
1.04095E-3,8.022129884,0.222787962,0.715,0,0
1.04218E-3,8.334728166,0.223019169,0.7075,0,0
1.04322E-3,8.543338486,0.223214829,0.7025,0,0
1.04551E-3,8.752410116,0.223644944,0.6975,0,0
1.05168E-3,9.067238834,0.224805,0.69,0,0
1.05232E-3,9.277681797,0.224924039,0.685,0,0
1.0546E-3,9.593987037,0.225352403,0.6775,0,0
1.0576E-3,9.805302778,0.225914944,0.6725,0,0
1.05822E-3,10.016904439,0.226030421,0.6675,0,0
1.06122E-3,10.334698394,0.226592851,0.66,0,0
1.06753E-3,10.547608687,0.227774467,0.655,0,0
1.06835E-3,10.761205132,0.227926346,0.65,0,0
1.07317E-3,11.083058469,0.228827571,0.6425,0,0
1.07766E-3,11.298520554,0.229666315,0.6375,0,0
1.08034E-3,11.514330102,0.230164958,0.6325,0,0
1.08152E-3,11.838621964,0.230385263,0.625,0,0
1.08621E-3,12.055570765,0.231258059,0.62,0,0
1.09036E-3,12.273278726,0.232029891,0.615,0,0
1.09827E-3,12.601784772,0.233500244,0.6075,0,0
1.10097E-3,12.821846245,0.234000847,0.6025,0,0
1.10303E-3,13.042375958,0.23438381,0.5975,0,0
1.1041E-3,13.263122467,0.234581824,0.5925,0,0
1.11122E-3,13.595929679,0.23589901,0.585,0,0
1.11713E-3,13.819160617,0.236991654,0.58,0,0
1.11777E-3,14.042675827,0.237110043,0.575,0,0
1.11827E-3,14.266286928,0.237203617,0.57,0,0
1.12872E-3,14.60366223,0.239130134,0.5625,0,0
1.13656E-3,14.830534898,0.24057421,0.5575,0,0
1.13904E-3,15.058129094,0.241029188,0.5525,0,0
1.14588E-3,15.287102209,0.242286008,0.5475,0,0
1.15409E-3,15.517453604,0.243789913,0.5425,0,0
1.16358E-3,15.75002448,0.245525695,0.5375,0,0
1.16461E-3,16.099374925,0.245714433,0.53,0,0
1.16493E-3,16.332347838,0.2457726,0.525,0,0
1.16854E-3,16.565891195,0.246432037,0.52,0,0
1.17814E-3,16.801173724,0.248180103,0.515,0,0
1.19106E-3,17.039152982,0.250529815,0.51,0,0
1.1971E-3,17.278209595,0.251624809,0.505,0,0
1.20092E-3,17.518198471,0.252315675,0.5,0,0
1.20233E-3,17.758569421,0.252571821,0.495,0,0
