X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
203708.39043671294,553383.3092451678,train,0.004873937734322769,55.70835376225324,0.7046328650320491
206201.07980153602,553260.81344538,train,0.0024576090977150014,34.98193400212398,0.45932266270213273
205333.41572421076,554448.6678374524,train,0.0020711604959400285,28.555515120378438,0.4044304209822225
205921.16564028463,551459.6349168028,train,0.015585326654482262,91.22488808792397,0.9797519095955185
205710.6583929922,554994.8916544371,train,0.001507000720842931,17.250051579661502,0.31413562368026005
204564.34772135835,553968.8441778553,train,0.00440843960939584,52.44610054894099,0.6681463401892502
203661.7639605606,553281.7458893906,train,0.0054793559828825245,57.32028488328456,0.7461524465138538
205439.72549430034,555523.8153561172,train,0.0018797868059266102,24.26055992054833,0.37521790436018254
203245.4816467967,553222.5163347323,train,0.0028640573577073665,39.202999332510764,0.5116057787329361
203384.3119617044,553383.7767243615,train,0.020465869582830667,99.99997250866365,0.994029255699062
203708.39043671294,553383.3092451678,train,0.004873937734322769,55.70835376225324,0.7046328650320491
205462.80429262563,555129.1254791149,train,0.012167223631811316,84.25569049938116,0.9523766194080033
203531.30336319568,553692.2803255578,train,0.006437954781649025,63.796570024371924,0.8002877960737653
204796.556296295,551911.2139296882,train,0.0013586254678841425,15.100501772846455,0.28819376190499446
205921.16564028463,551459.6349168028,train,0.015585326654482262,91.22488808792397,0.9797519095955185
206201.07980153602,553260.81344538,train,0.0024576090977150014,34.98193400212398,0.45932266270213273
204796.556296295,551911.2139296882,train,0.0013586254678841425,15.100501772846455,0.28819376190499446
205058.15527005715,553108.6208838981,train,0.0015052009372083204,17.099422820200765,0.3138266858824402
205506.87912190013,554513.8416741657,train,0.0019788208559898663,26.93569400121108,0.3905096847763915
204445.96498677324,553298.1265277149,train,0.002924809115311267,39.49549499366557,0.518973740921386
202056.83513035614,552715.437048609,train,0.009270425124249559,76.89280631233959,0.9016877585489297
203650.03233855072,552892.0965466191,train,0.011490144574058822,83.03899227684991,0.943584739420245
205088.11936156155,553065.4606671124,train,0.008550853691956704,74.20667368562943,0.8822932120840086
206388.53094644754,553565.9318355856,train,0.001629465573097662,19.777296739117684,0.3348335789884962
204564.34772135835,553968.8441778553,train,0.00440843960939584,52.44610054894099,0.6681463401892502
202897.92909919823,552365.5136594516,train,0.0012503945387376085,13.812672368047446,0.26865388875045404
203384.3119617044,553383.7767243615,train,0.020465869582830667,99.99997250866365,0.994029255699062
206066.43023068737,552011.6893984125,train,0.002806456326129983,38.353074728839026,0.5045157348790307
204690.82658383244,554887.4217794951,train,0.0021592484543124027,31.31254441198343,0.4174137603471203
205664.50166400167,552201.5390257541,train,0.0017624562263161255,21.821792745307118,0.356603673415248
205216.4885906524,553134.108597763,train,0.0013936499354260067,15.79176322140762,0.2944045458633262
203895.63211164623,553372.383997459,train,0.011044592364407366,81.88988818872826,0.9369313448815033
206364.90218781235,552679.9023287538,train,0.00935176041354861,77.82800005287666,0.9036683257056213
205071.1123906592,552478.0753456885,train,0.012703696134101125,85.52599500100101,0.9583588050865799
205071.1123906592,552478.0753456885,train,0.012703696134101125,85.52599500100101,0.9583588050865799
205921.16564028463,551459.6349168028,train,0.015585326654482262,91.22488808792397,0.9797519095955185
205890.06292690928,554711.0361068877,train,0.006239813892268543,61.88814071324654,0.7901369177835993
205506.87912190013,554513.8416741657,train,0.0019788208559898663,26.93569400121108,0.3905096847763915
203354.99453539366,552593.4094974482,train,0.002348199887701543,34.020776592814265,0.4443166633633191
205462.80429262563,555129.1254791149,train,0.012167223631811316,84.25569049938116,0.9523766194080033
204445.96498677324,553298.1265277149,train,0.002924809115311267,39.49549499366557,0.518973740921386
203303.54423935033,553185.310555001,train,0.014551798406157076,89.66563989102598,0.973776247783656
205671.15047783093,555029.8268609729,train,0.006577006392280424,64.45423098486559,0.8071168738439433
203650.03233855072,552892.0965466191,train,0.011490144574058822,83.03899227684991,0.943584739420245
203317.19202926743,553695.0173166066,train,0.005673685865206491,60.09702945039866,0.7582003479782833
204445.96498677324,553298.1265277149,train,0.002924809115311267,39.49549499366557,0.518973740921386
203748.13558220217,553296.6444267967,train,0.017771920523977497,96.13335235386523,0.9882841786568226
202171.5220972054,552594.7705580404,train,0.0022715153135229008,32.85360059237688,0.43355143344594815
205126.14841016696,554967.3783631723,train,0.001935658610436893,25.36564184519552,0.3838915924247328
204136.76132910966,553513.3060978388,train,0.018201476444304535,97.95331324022247,0.9894781030786551
205921.16564028463,551459.6349168028,train,0.015585326654482262,91.22488808792397,0.9797519095955185
205216.4885906524,553134.108597763,train,0.0013936499354260067,15.79176322140762,0.2944045458633262
205462.80429262563,555129.1254791149,train,0.012167223631811316,84.25569049938116,0.9523766194080033
204317.00688524576,554074.1112995486,train,0.007616663644185972,70.93703244914879,0.8512977799721712
205941.54133492813,555973.5086103553,train,0.0010891883763392894,11.070019049304191,0.23855103499084496
