Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.68091E-7,0.000016809,0.000037543,1,0,0
6.72914E-6,0.000689724,0.001501849,0.9975,0,0
8.16736E-6,0.001506459,0.001822545,0.995,0,0
1.75753E-5,0.00326399,0.003917812,0.9925,0,0
2.29586E-5,0.005559848,0.005114754,0.99,0,0
3.46994E-5,0.011954352,0.007720279,0.985,0,0
6.44557E-5,0.028615881,0.014293284,0.9775,0,0
9.16763E-5,0.054145596,0.020268011,0.97,0,0
1.58612E-4,0.111853604,0.034806452,0.96,0,0
2.72515E-4,0.218179718,0.059051877,0.9475,0,0
2.89749E-4,0.303394048,0.062666797,0.94,0,0
3.8581E-4,0.413506171,0.082563689,0.9325,0,0
4.87173E-4,0.545852743,0.103100867,0.925,0,0
5.42535E-4,0.600106221,0.114122902,0.9225,0,0
6.43083E-4,0.719689973,0.133795949,0.9175,0,0
7.01596E-4,0.789849553,0.14504282,0.915,0,0
7.20676E-4,0.861917146,0.148678565,0.9125,0,0
7.53591E-4,0.937276209,0.154914201,0.91,0,0
7.54819E-4,1.012758105,0.155146021,0.9075,0,0
7.92481E-4,1.167819489,0.162223173,0.9025,0,0
7.92485E-4,1.247067941,0.16222374,0.9,0,0
7.92494E-4,1.326317321,0.162225478,0.8975,0,0
7.92496E-4,1.405566946,0.162225936,0.895,0,0
7.92554E-4,1.564074729,0.16223666,0.89,0,0
7.92874E-4,1.801884425,0.162296679,0.8825,0,0
7.93497E-4,2.039810105,0.162413136,0.875,0,0
7.94692E-4,2.278017315,0.162636681,0.8675,0,0
7.9682E-4,2.516758413,0.163034623,0.86,0,0
7.98927E-4,2.756315896,0.163428481,0.8525,0,0
8.04661E-4,3.077519708,0.164499131,0.8425,0,0
8.09773E-4,3.320284709,0.165452605,0.835,0,0
8.20929E-4,3.564878119,0.167529363,0.8275,0,0
8.23767E-4,3.811960996,0.168056903,0.82,0,0
8.24392E-4,4.059170495,0.168173053,0.8125,0,0
8.25448E-4,4.306740787,0.168369198,0.805,0,0
8.27383E-4,4.554773745,0.168728645,0.7975,0,0
8.28571E-4,4.803294982,0.168949185,0.79,0,0
8.30207E-4,5.052196363,0.169252814,0.7825,0,0
8.34815E-4,5.302181361,0.170107331,0.775,0,0
8.35621E-4,5.552737102,0.17025669,0.7675,0,0
8.40852E-4,5.804106265,0.171225523,0.76,0,0
8.43584E-4,6.056997964,0.171731108,0.7525,0,0
8.44531E-4,6.31029833,0.171906296,0.745,0,0
8.51531E-4,6.565007481,0.173200003,0.7375,0.018181818,0
8.55114E-4,6.821191604,0.173861342,0.73,0.018181818,0
8.60676E-4,7.078789189,0.174887107,0.7225,0.018181818,0
8.65754E-4,7.251910382,0.1758224,0.7175,0.018181818,0
8.73011E-4,7.513428895,0.177157138,0.71,0.018181818,0
8.75856E-4,7.77579963,0.177679824,0.7025,0.018181818,0
8.83278E-4,8.039954644,0.179041908,0.695,0.018181818,0
8.99262E-4,8.30702409,0.181967517,0.6875,0.018181818,0
9.11517E-4,8.579151729,0.184203677,0.68,0.018181818,0
9.13716E-4,8.761870084,0.184604281,0.675,0.018181818,0
9.25643E-4,9.038481142,0.186773555,0.6675,0.018181818,0
9.35632E-4,9.317268741,0.188585787,0.66,0.018181818,0
9.41864E-4,9.505135706,0.189714518,0.655,0.018181818,0
9.60418E-4,9.792586387,0.193065554,0.6475,0.018181818,0
9.72937E-4,10.084245292,0.195318664,0.64,0.018181818,0
9.83226E-4,10.280728341,0.197165763,0.635,0.018181818,0
9.89379E-4,10.576351667,0.198268376,0.6275,0.018181818,0
9.90967E-4,10.774394193,0.198552636,0.6225,0.018181818,0
1.00296E-3,11.073519061,0.200697158,0.615,0.018181818,0
1.01263E-3,11.275199191,0.20242176,0.61,0.018181818,0
1.03124E-3,11.58227414,0.20572921,0.6025,0.018181818,0
1.03449E-3,11.789068361,0.206306526,0.5975,0.018181818,0
1.0407E-3,12.100850024,0.207406343,0.59,0.018181818,0
1.04253E-3,12.309241971,0.207730602,0.585,0.018181818,0
1.04508E-3,12.518081586,0.208180556,0.58,0.018181818,0
1.06211E-3,12.835375782,0.211186895,0.5725,0.018181818,0
1.07168E-3,13.048953963,0.212871691,0.5675,0.018181818,0
1.07312E-3,13.263528901,0.213124188,0.5625,0.018181818,0
1.07794E-3,13.586663226,0.213971242,0.555,0.018181818,0
1.07917E-3,13.80239175,0.21418719,0.55,0.018181818,0
1.09318E-3,14.020294867,0.216641759,0.545,0.018181818,0
1.11323E-3,14.351708841,0.220142495,0.5375,0.036363636,0
1.12415E-3,14.575803311,0.222042567,0.5325,0.036363636,0
1.13033E-3,14.801335858,0.223114324,0.5275,0.036363636,0
1.13779E-3,15.028597362,0.224408016,0.5225,0.072727273,0
1.1475E-3,15.25758518,0.226088939,0.5175,0.072727273,0
1.19263E-3,15.612866669,0.233850916,0.51,0.072727273,0
1.19488E-3,15.851840243,0.234235567,0.505,0.072727273,0
1.19578E-3,16.090947906,0.23438898,0.5,0.072727273,0
1.20119E-3,16.330679158,0.235314035,0.495,0.072727273,0
1.22371E-3,16.575200871,0.239151294,0.49,0.072727273,0
1.23614E-3,16.821868871,0.241259503,0.485,0.072727273,0
1.26482E-3,17.074208914,0.246104265,0.48,0.109090909,0
1.28102E-3,17.329434993,0.248827705,0.475,0.109090909,0
1.29132E-3,17.587173028,0.25055372,0.47,0.109090909,0
1.29515E-3,17.845944926,0.25119517,0.465,0.109090909,0
1.3147E-3,18.108594184,0.254457,0.46,0.109090909,0
1.32758E-3,18.373455678,0.256598676,0.455,0.109090909,0
1.33676E-3,18.507131654,0.258121651,0.4525,0.109090909,0
1.39516E-3,18.784035968,0.267736178,0.4475,0.109090909,0
1.41159E-3,19.066147757,0.270417957,0.4425,0.109090909,0
1.41918E-3,19.349848755,0.271654371,0.4375,0.109090909,0
1.4343E-3,19.636084824,0.274109757,0.4325,0.109090909,0
1.44012E-3,19.780096862,0.275052439,0.43,0.109090909,0
1.45431E-3,20.070729782,0.277347059,0.425,0.145454545,0
1.48129E-3,20.365001416,0.281688736,0.42,0.145454545,0
1.48349E-3,20.513350545,0.282041136,0.4175,0.145454545,0
1.49317E-3,20.811420597,0.283590998,0.4125,0.181818182,0
1.51337E-3,21.113399116,0.286816206,0.4075,0.181818182,0
1.52936E-3,21.266334933,0.28935874,0.405,0.181818182,0
1.53666E-3,21.573588168,0.290516109,0.4,0.181818182,0
1.58194E-3,21.887955862,0.297656016,0.395,0.181818182,0
1.58272E-3,22.046227863,0.297778282,0.3925,0.2,0
1.59328E-3,22.364278265,0.29943251,0.3875,0.2,0
1.59589E-3,22.523867443,0.299841155,0.385,0.218181818,0
1.61278E-3,22.845834125,0.302476897,0.38,0.218181818,0
1.62117E-3,23.007950632,0.303782333,0.3775,0.218181818,0
1.65443E-3,23.338546163,0.308936416,0.3725,0.218181818,0
1.66779E-3,23.505324727,0.310994341,0.37,0.218181818,0
1.68781E-3,23.842812647,0.314069369,0.365,0.218181818,0
1.6962E-3,24.012432862,0.315353561,0.3625,0.218181818,0
1.7113E-3,24.353510229,0.317658604,0.3575,0.218181818,0
1.73187E-3,24.526696819,0.320785535,0.355,0.218181818,0
1.74391E-3,24.875404498,0.322609724,0.35,0.218181818,0
1.78193E-3,25.053597317,0.32833793,0.3475,0.218181818,0
1.79973E-3,25.41225441,0.331003461,0.3425,0.218181818,0
1.81259E-3,25.593513053,0.332921508,0.34,0.218181818,0
1.82155E-3,25.775668039,0.334255673,0.3375,0.218181818,0
1.85414E-3,26.146254421,0.339084188,0.3325,0.236363636,0
1.87662E-3,26.333916914,0.34239497,0.33,0.236363636,0
1.89656E-3,26.523572857,0.345316409,0.3275,0.254545455,0
