Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.63652E-4,0.026365243,0.048464098,1,0,0
2.77453E-4,0.054110507,0.050935126,0.9975,0,0
2.91098E-4,0.111231578,0.053372101,0.9925,0,0
3.92019E-4,0.216777504,0.07120282,0.985,0,0
4.46504E-4,0.34384596,0.080689209,0.9775,0,0
4.74626E-4,0.438118418,0.08554768,0.9725,0,0
4.82624E-4,0.534290222,0.086924654,0.9675,0,0
5.01756E-4,0.634062025,0.090210304,0.9625,0,0
5.21901E-4,0.737979904,0.093657062,0.9575,0,0
5.27732E-4,0.790753087,0.094652268,0.955,0,0
5.30749E-4,0.843827997,0.095166828,0.9525,0,0
5.30765E-4,0.949979775,0.095169509,0.9475,0,0
5.30768E-4,1.003056569,0.095170041,0.945,0,0
5.30841E-4,1.109221049,0.095182513,0.94,0,0
5.30916E-4,1.215404012,0.095195241,0.935,0,0
5.31256E-4,1.321654694,0.095253283,0.93,0,0
5.32046E-4,1.427985214,0.095387862,0.925,0,0
5.32453E-4,1.534443769,0.095457322,0.92,0,0
5.38937E-4,1.802316587,0.096561729,0.9075,0,0
5.51625E-4,2.019900338,0.098718928,0.8975,0,0
5.54956E-4,2.296729519,0.099284449,0.885,0,0
5.77433E-4,2.524018379,0.103091062,0.875,0,0
5.92494E-4,2.760347016,0.105632705,0.865,0,0
6.10576E-4,3.001046101,0.108674745,0.855,0,0
6.4202E-4,3.254488087,0.113939972,0.845,0.018181818,0
6.46199E-4,3.512460917,0.114637307,0.835,0.018181818,0
6.59887E-4,3.775883669,0.116917821,0.825,0.018181818,0
6.60407E-4,4.039940894,0.11700442,0.815,0.018181818,0
6.63429E-4,4.304663032,0.117507108,0.805,0.018181818,0
6.6407E-4,4.503873567,0.117613678,0.7975,0.018181818,0
6.67655E-4,4.77011643,0.118209538,0.7875,0.018181818,0
6.69681E-4,5.037768805,0.118546046,0.7775,0.018181818,0
6.73613E-4,5.306322677,0.119198865,0.7675,0.018181818,0
6.75773E-4,5.508791928,0.119557193,0.76,0.018181818,0
6.7933E-4,5.779765937,0.120147044,0.75,0.018181818,0
6.82783E-4,6.052280657,0.120719312,0.74,0.018181818,0
6.87172E-4,6.258199557,0.121446156,0.7325,0.018181818,0
6.93367E-4,6.534131926,0.122471121,0.7225,0.018181818,0
7.02978E-4,6.813469246,0.124058926,0.7125,0.018181818,0
7.10321E-4,7.025770852,0.125270006,0.705,0.018181818,0
7.1754E-4,7.311189078,0.126458994,0.695,0.018181818,0
7.18849E-4,7.526790133,0.126674454,0.6875,0.018181818,0
7.24703E-4,7.815664746,0.127637147,0.6775,0.018181818,0
7.2667E-4,8.03338813,0.127960467,0.67,0.018181818,0
7.37487E-4,8.254372352,0.129735993,0.6625,0.018181818,0
7.46742E-4,8.551300389,0.131252234,0.6525,0.018181818,0
7.51443E-4,8.776180671,0.132021356,0.645,0.018181818,0
7.58039E-4,9.003409666,0.133099533,0.6375,0.018181818,0
7.65761E-4,9.309133143,0.134359882,0.6275,0.018181818,0
7.69514E-4,9.539612529,0.134971863,0.62,0.018181818,0
7.84095E-4,9.7732197,0.137345148,0.6125,0.018181818,0
7.90584E-4,10.010267305,0.138399152,0.605,0.018181818,0
8.03684E-4,10.329948767,0.140523253,0.595,0.018181818,0
8.10905E-4,10.572614792,0.141691862,0.5875,0.018181818,0
8.16148E-4,10.816709514,0.14253939,0.58,0.018181818,0
8.26102E-4,11.063818083,0.144146193,0.5725,0.018181818,0
8.37154E-4,11.313397017,0.14592654,0.565,0.036363636,0
8.4197E-4,11.565796104,0.146701191,0.5575,0.036363636,0
8.43916E-4,11.818764393,0.147014075,0.55,0.036363636,0
8.64749E-4,12.075893261,0.15035568,0.5425,0.036363636,0
8.74763E-4,12.337308488,0.151957419,0.535,0.036363636,0
8.85457E-4,12.514322734,0.153664411,0.53,0.036363636,0
8.91668E-4,12.7811216,0.154654333,0.5225,0.072727273,0
9.1634E-4,13.053478111,0.158575028,0.515,0.072727273,0
9.27811E-4,13.330410835,0.160391693,0.5075,0.072727273,0
9.49279E-4,13.520062468,0.16378103,0.5025,0.072727273,0
9.50125E-4,13.80497364,0.163914307,0.495,0.072727273,0
9.6473E-4,14.092000295,0.166212005,0.4875,0.072727273,0
9.76055E-4,14.286983812,0.167989362,0.4825,0.072727273,0
1.00801E-3,14.584072654,0.172984125,0.475,0.109090909,0
1.01754E-3,14.787204769,0.174467581,0.47,0.109090909,0
1.02513E-3,15.094048421,0.175647848,0.4625,0.109090909,0
1.03348E-3,15.300276418,0.176943226,0.4575,0.109090909,0
1.03952E-3,15.50806481,0.177879649,0.4525,0.109090909,0
1.06011E-3,15.822369453,0.181063114,0.445,0.109090909,0
1.07952E-3,16.03753303,0.184051649,0.44,0.109090909,0
1.0941E-3,16.25501175,0.186290175,0.435,0.127272727,0
1.11544E-3,16.586923417,0.189555706,0.4275,0.127272727,0
1.12067E-3,16.810697709,0.190353678,0.4225,0.127272727,0
1.15676E-3,17.040230218,0.195841361,0.4175,0.127272727,0
1.18072E-3,17.274942684,0.199462966,0.4125,0.127272727,0
1.1911E-3,17.512323041,0.201028224,0.4075,0.127272727,0
1.21679E-3,17.753648344,0.204885821,0.4025,0.127272727,0
1.22806E-3,18.120631834,0.2065731,0.395,0.145454545,0
1.24728E-3,18.368681139,0.209440615,0.39,0.145454545,0
1.26874E-3,18.620340586,0.212630338,0.385,0.145454545,0
1.28379E-3,18.876862938,0.21486021,0.38,0.145454545,0
1.29845E-3,19.006708118,0.217026641,0.3775,0.145454545,0
1.32618E-3,19.271113253,0.221107352,0.3725,0.145454545,0
1.36445E-3,19.543363236,0.22670238,0.3675,0.145454545,0
1.37974E-3,19.819033348,0.228927214,0.3625,0.145454545,0
1.40115E-3,20.098693213,0.232032325,0.3575,0.145454545,0
1.42077E-3,20.382252487,0.23486573,0.3525,0.145454545,0
1.42158E-3,20.52441065,0.234982791,0.35,0.145454545,0
1.42313E-3,20.809018567,0.235205587,0.345,0.145454545,0
1.4376E-3,21.095390334,0.237287711,0.34,0.145454545,0
1.46929E-3,21.388486385,0.241828567,0.335,0.145454545,0
