Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
8.8508E-5,0.008850795,0.022310209,1,0,0
9.1979E-5,0.018048696,0.023174943,0.9975,0,0
1.74197E-4,0.035468445,0.043435643,0.995,0,0
1.77898E-4,0.053258269,0.044337653,0.9925,0,0
2.77693E-4,0.123966201,0.068343185,0.985,0,0
3.4266E-4,0.222108264,0.083645843,0.9775,0,0
3.59043E-4,0.329820475,0.087464912,0.97,0,0
3.5905E-4,0.40162982,0.087466717,0.965,0,0
3.59073E-4,0.509350088,0.087471918,0.9575,0,0
3.59141E-4,0.617092209,0.087487866,0.95,0,0
3.59379E-4,0.724891422,0.087543195,0.9425,0,0
3.59602E-4,0.760851623,0.087595052,0.94,0,0
3.59789E-4,0.832802726,0.087638554,0.935,0,0
3.60664E-4,0.904907706,0.08784214,0.93,0,0
3.61807E-4,1.013252689,0.088107869,0.9225,0,0
3.63423E-4,1.12223731,0.088483258,0.915,0,0
3.65137E-4,1.2315731,0.088881582,0.9075,0,0
3.6808E-4,1.30500392,0.089564787,0.9025,0,0
3.70886E-4,1.416228091,0.090215863,0.895,0,0
3.76932E-4,1.528483436,0.091616955,0.8875,0,0
3.90052E-4,1.757694058,0.094650145,0.8725,0,0
4.05951E-4,2.035763423,0.098312117,0.855,0,0
4.37268E-4,2.290997886,0.105482052,0.84,0,0
4.7813E-4,2.515242802,0.114751605,0.8275,0,0
5.02108E-4,2.761622557,0.120146244,0.815,0,0
5.39903E-4,3.022319047,0.128582772,0.8025,0,0
5.88998E-4,3.307174168,0.139421072,0.79,0,0
6.32616E-4,3.54896254,0.148937129,0.78,0,0
6.57619E-4,3.808090869,0.154344594,0.77,0,0
6.86603E-4,4.011287933,0.160569708,0.7625,0,0
7.41291E-4,4.300032782,0.172191275,0.7525,0,0
7.67997E-4,4.528530756,0.17780797,0.745,0,0
7.95149E-4,4.765700192,0.183479325,0.7375,0,0
8.21978E-4,5.009275655,0.189044594,0.73,0,0
8.86773E-4,5.271647637,0.202329929,0.7225,0,0
9.19841E-4,5.54461836,0.209025865,0.715,0,0
9.30055E-4,5.821820946,0.211082735,0.7075,0,0
9.75458E-4,6.014827346,0.220161337,0.7025,0,0
1.08985E-3,6.334332652,0.242574452,0.695,0,0
1.11934E-3,6.556213521,0.248246448,0.69,0,0
1.15803E-3,6.785137094,0.255625372,0.685,0,0
1.1939E-3,7.022163155,0.262401347,0.68,0,0
1.2363E-3,7.265714821,0.270329651,0.675,0,0
1.25815E-3,7.515402655,0.274383634,0.67,0,0
1.26259E-3,7.767669325,0.275203588,0.665,0,0
1.30039E-3,8.02766242,0.282155637,0.66,0,0
1.33983E-3,8.295177314,0.289336677,0.655,0,0
1.39834E-3,8.5748315,0.299856499,0.65,0,0
1.45553E-3,8.863696598,0.309991486,0.645,0.018181818,0
1.5079E-3,9.014486484,0.319141226,0.6425,0.018181818,0
1.5311E-3,9.320216405,0.323156934,0.6375,0.018181818,0
1.57685E-3,9.635258881,0.331005178,0.6325,0.018181818,0
1.59056E-3,9.794315109,0.3333388,0.63,0.018181818,0
1.59888E-3,10.114033775,0.334750733,0.625,0.018181818,0
1.60858E-3,10.274892043,0.336394311,0.6225,0.018181818,0
1.61554E-3,10.597318346,0.337570372,0.6175,0.018181818,0
1.61619E-3,10.758937442,0.337680152,0.615,0.036363636,0
1.61776E-3,11.082486979,0.337944624,0.61,0.036363636,0
1.62393E-3,11.406980228,0.338984874,0.605,0.036363636,0
1.62508E-3,11.569487909,0.339178754,0.6025,0.036363636,0
1.62943E-3,11.89495418,0.339912201,0.5975,0.036363636,0
1.62949E-3,12.05790306,0.339921578,0.595,0.036363636,0
1.63136E-3,12.384094408,0.340236181,0.59,0.036363636,0
1.63423E-3,12.547517302,0.340718722,0.5875,0.036363636,0
1.63984E-3,12.875400822,0.341661021,0.5825,0.036363636,0
1.64576E-3,13.039976647,0.342653574,0.58,0.036363636,0
1.6508E-3,13.370119602,0.343498462,0.575,0.036363636,0
1.65845E-3,13.535965085,0.344777746,0.5725,0.036363636,0
