Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
6.85418E-7,0.000068542,0.000138308,1,0,0
1.43576E-5,0.001504301,0.002893173,0.9975,0,0
1.49893E-5,0.003003234,0.003020279,0.995,0,0
2.92385E-5,0.007832094,0.00588296,0.99,0,0
3.4416E-5,0.011273696,0.006921098,0.9875,0,0
6.7747E-5,0.03125156,0.013578326,0.9775,0,0
8.06501E-5,0.054501276,0.01614349,0.97,0,0
1.45801E-4,0.107226263,0.028993997,0.96,0,0
2.2651E-4,0.218952062,0.044680897,0.945,0,0
3.09595E-4,0.307901893,0.060564636,0.9375,0,0
3.74972E-4,0.414144055,0.072877451,0.93,0,0
4.21184E-4,0.53182623,0.08148307,0.9225,0,0
5.17461E-4,0.626541663,0.099156433,0.9175,0,0
5.17486E-4,0.73003692,0.099161021,0.9125,0,0
5.17491E-4,0.781786001,0.099161932,0.91,0,0
5.17548E-4,0.833540824,0.099172369,0.9075,0,0
5.17725E-4,0.937074165,0.09920453,0.9025,0,0
5.18266E-4,1.040673575,0.099302834,0.8975,0,0
5.1828E-4,1.144329094,0.099305426,0.8925,0,0
5.19683E-4,1.24825179,0.099560381,0.8875,0,0
5.20199E-4,1.300271721,0.099654173,0.885,0,0
5.22976E-4,1.404769682,0.100158579,0.88,0,0
5.28383E-4,1.509960039,0.1011398,0.875,0,0
5.40128E-4,1.776934273,0.103267677,0.8625,0,0
5.55617E-4,2.053314097,0.106066279,0.85,0,0
6.18247E-4,2.288753587,0.117293327,0.84,0,0
6.40482E-4,2.539207959,0.121245223,0.83,0,0
6.89151E-4,2.809857789,0.129833548,0.82,0,0
7.12121E-4,3.022624994,0.133857856,0.8125,0,0
7.38909E-4,3.317404707,0.138527369,0.8025,0,0
7.39534E-4,3.539238507,0.138636021,0.795,0,0
7.40394E-4,3.761272195,0.138785526,0.7875,0,0
7.4289E-4,4.058163902,0.139219132,0.7775,0,0
7.43453E-4,4.281122396,0.139316947,0.77,0,0
7.46985E-4,4.505104137,0.139930266,0.7625,0,0
7.47895E-4,4.80418208,0.140088192,0.7525,0,0
7.52064E-4,5.029650512,0.14081123,0.745,0,0
7.53472E-4,5.25563072,0.141055369,0.7375,0,0
7.58914E-4,5.558623762,0.141998225,0.7275,0,0
7.62657E-4,5.787222555,0.142645913,0.72,0,0
7.64667E-4,6.016397899,0.142993692,0.7125,0,0
7.76088E-4,6.32463525,0.144966645,0.7025,0,0
7.82304E-4,6.558654013,0.146038447,0.695,0,0
7.85005E-4,6.793825055,0.1465038,0.6875,0,0
7.89504E-4,7.030558026,0.147278334,0.68,0,0
7.95022E-4,7.268486554,0.148227317,0.6725,0,0
8.11682E-4,7.510674519,0.151086182,0.665,0,0
8.14546E-4,7.754873247,0.151576656,0.6575,0,0
8.22181E-4,8.001316575,0.152882881,0.65,0,0
8.27919E-4,8.331697018,0.153863279,0.64,0,0
8.34963E-4,8.581247699,0.155065128,0.6325,0,0
8.43954E-4,8.833092672,0.156596816,0.625,0,0
8.4931E-4,9.00293589,0.157507917,0.62,0,0
8.60093E-4,9.260172703,0.159339164,0.6125,0,0
8.65877E-4,9.519467655,0.16031972,0.605,0,0
8.67893E-4,9.779518529,0.160661331,0.5975,0,0
8.75812E-4,10.04204621,0.162001653,0.59,0,0
8.8746E-4,10.307528407,0.163968999,0.5825,0,0
8.92055E-4,10.574962873,0.164743884,0.575,0,0
8.92958E-4,10.753476848,0.164896051,0.57,0,0
9.11683E-4,11.024754056,0.168045755,0.5625,0,0
9.26343E-4,11.301768371,0.170503335,0.555,0,0
9.32546E-4,11.580713907,0.171541043,0.5475,0.018181818,0
9.42927E-4,11.768925798,0.173274727,0.5425,0.036363636,0
9.75745E-4,12.05669986,0.178731892,0.535,0.036363636,0
9.77377E-4,12.252173435,0.179002202,0.53,0.036363636,0
9.78278E-4,12.545572079,0.179151496,0.5225,0.036363636,0
1.00321E-3,12.843754628,0.183270351,0.515,0.036363636,0
1.02795E-3,13.0488949,0.187338138,0.51,0.036363636,0
1.03258E-3,13.255401528,0.188097031,0.505,0.036363636,0
1.03705E-3,13.565972916,0.188829522,0.4975,0.036363636,0
1.04325E-3,13.774259539,0.189843237,0.4925,0.036363636,0
1.04979E-3,14.088733534,0.190911442,0.485,0.036363636,0
1.06382E-3,14.301431148,0.193200385,0.48,0.036363636,0
1.07306E-3,14.5159956,0.194703089,0.475,0.036363636,0
1.10619E-3,14.842581684,0.200068783,0.4675,0.036363636,0
1.13752E-3,15.067766109,0.205109574,0.4625,0.036363636,0
1.15873E-3,15.298118629,0.208505465,0.4575,0.036363636,0
1.18412E-3,15.53478703,0.212550177,0.4525,0.036363636,0
1.20525E-3,15.774408324,0.215900203,0.4475,0.054545455,0
1.22902E-3,16.019423282,0.21965268,0.4425,0.054545455,0
1.25727E-3,16.269502667,0.224089178,0.4375,0.054545455,0
1.30234E-3,16.526072601,0.231114058,0.4325,0.054545455,0
1.32769E-3,16.79021245,0.235037224,0.4275,0.072727273,0
1.33582E-3,17.056907842,0.236291498,0.4225,0.072727273,0
1.34406E-3,17.325076985,0.237560814,0.4175,0.072727273,0
1.36675E-3,17.597008304,0.241043587,0.4125,0.072727273,0
1.38842E-3,17.874608203,0.244355231,0.4075,0.072727273,0
1.38951E-3,18.01355969,0.244521845,0.405,0.072727273,0
1.41439E-3,18.294313142,0.24830411,0.4,0.072727273,0
1.42416E-3,18.578788368,0.249785972,0.395,0.072727273,0
1.43447E-3,18.865541501,0.251344068,0.39,0.072727273,0
1.44144E-3,19.009685337,0.252396548,0.3875,0.072727273,0
1.45299E-3,19.299612041,0.254137901,0.3825,0.072727273,0
1.46408E-3,19.591686361,0.255804014,0.3775,0.072727273,0
1.50189E-3,19.890228493,0.261460897,0.3725,0.072727273,0
1.51875E-3,20.042103603,0.263969936,0.37,0.072727273,0
1.56381E-3,20.354765355,0.270632766,0.365,0.072727273,0
1.65717E-3,20.520482837,0.284245646,0.3625,0.072727273,0
1.67285E-3,20.854681612,0.286506407,0.3575,0.072727273,0
1.7158E-3,21.026261534,0.292663427,0.355,0.072727273,0
1.77607E-3,21.379684763,0.30121444,0.35,0.072727273,0
1.78422E-3,21.558107137,0.302363267,0.3475,0.072727273,0
1.81756E-3,21.918569914,0.307041309,0.3425,0.072727273,0
1.8449E-3,22.103060159,0.310853724,0.34,0.072727273,0
1.86115E-3,22.289175499,0.31311004,0.3375,0.072727273,0
1.88246E-3,22.664226242,0.316056564,0.3325,0.109090909,0
1.92233E-3,22.856459549,0.321538297,0.33,0.109090909,0
1.92922E-3,23.049381558,0.322480569,0.3275,0.109090909,0
1.95307E-3,23.438155405,0.325734155,0.3225,0.109090909,0
1.96578E-3,23.634733202,0.327460502,0.32,0.109090909,0
1.99949E-3,23.834681743,0.332019705,0.3175,0.109090909,0
2.03042E-3,24.037723711,0.336176613,0.315,0.109090909,0
2.11455E-3,24.454766738,0.347351508,0.31,0.109090909,0
2.13067E-3,24.66783405,0.349471594,0.3075,0.109090909,0
2.13182E-3,24.881015917,0.349621961,0.305,0.163636364,0
2.14363E-3,25.095378563,0.351169846,0.3025,0.163636364,0
2.14655E-3,25.310033943,0.351553021,0.3,0.163636364,0
2.15854E-3,25.525888439,0.353120248,0.2975,0.163636364,0
2.20158E-3,25.963468489,0.358714014,0.2925,0.163636364,0
2.28212E-3,26.191680447,0.369052261,0.29,0.163636364,0
2.28794E-3,26.420474656,0.36979318,0.2875,0.163636364,0
2.30236E-3,26.65071051,0.37162394,0.285,0.163636364,0
2.32891E-3,26.883601819,0.374982222,0.2825,0.163636364,0
2.35806E-3,27.119407387,0.378647151,0.28,0.163636364,0
2.40091E-3,27.359498377,0.383997438,0.2775,0.163636364,0
2.47298E-3,27.606796255,0.39289145,0.275,0.163636364,0
2.49349E-3,27.856145227,0.395399146,0.2725,0.163636364,0
2.54244E-3,28.110389388,0.401342294,0.27,0.163636364,0
2.55101E-3,28.365489973,0.402376041,0.2675,0.163636364,0
2.55472E-3,28.620961725,0.402823502,0.265,0.163636364,0
2.56147E-3,28.87710848,0.403636398,0.2625,0.163636364,0
2.57621E-3,29.134729619,0.405408127,0.26,0.163636364,0
2.62233E-3,29.396963082,0.410916722,0.2575,0.163636364,0
2.63708E-3,29.660670789,0.412666657,0.255,0.163636364,0
2.66739E-3,29.927409526,0.41624819,0.2525,0.163636364,0
2.69882E-3,30.197291209,0.419938904,0.25,0.163636364,0
2.8662E-3,30.483911698,0.439205522,0.2475,0.163636364,0
2.86633E-3,30.770545074,0.439220106,0.245,0.163636364,0
2.9195E-3,31.062494722,0.445204136,0.2425,0.163636364,0
2.93125E-3,31.35561938,0.446518095,0.24,0.163636364,0
