Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
4.14983E-5,0.004149833,0.012253642,1,0,0
2.1124E-4,0.025273818,0.060831423,0.9975,0,0
2.54072E-4,0.050680981,0.0727071,0.995,0,0
3.16269E-4,0.111561658,0.089685375,0.99,0,0
4.38409E-4,0.240928209,0.122126903,0.9825,0,0
5.81938E-4,0.349195702,0.158775272,0.9775,0,0
5.84548E-4,0.407650535,0.159427339,0.975,0,0
6.6433E-4,0.537580731,0.179117573,0.97,0,0
7.3667E-4,0.611247695,0.196572067,0.9675,0,0
7.36841E-4,0.758602941,0.196612912,0.9625,0,0
7.36875E-4,0.832290417,0.19662103,0.96,0,0
7.37264E-4,0.906016834,0.19671397,0.9575,0,0
7.38465E-4,1.0536305,0.197000534,0.9525,0,0
7.38485E-4,1.127479049,0.197005397,0.95,0,0
7.42146E-4,1.201693629,0.197878176,0.9475,0,0
7.42243E-4,1.350138659,0.197901353,0.9425,0,0
7.50901E-4,1.425228721,0.199961859,0.94,0,0
7.5186E-4,1.500414683,0.200189776,0.9375,0,0
7.7867E-4,1.808103987,0.206535289,0.9275,0,0
8.31476E-4,2.055686604,0.218886764,0.92,0,0
8.49187E-4,2.307762479,0.22298628,0.9125,0,0
9.88862E-4,2.585462116,0.25457097,0.905,0,0
9.98605E-4,2.785013595,0.2567256,0.9,0,0
1.0198E-3,3.089322981,0.261391529,0.8925,0,0
1.03375E-3,3.295867324,0.26444574,0.8875,0,0
1.07953E-3,3.511368927,0.27438263,0.8825,0,0
1.11763E-3,3.844831634,0.28255024,0.875,0,0
1.17257E-3,4.074014465,0.29416731,0.87,0,0
1.17856E-3,4.309364688,0.295421299,0.865,0.018181818,0
1.19997E-3,4.548891001,0.299889824,0.86,0.018181818,0
1.22897E-3,4.792747423,0.305895886,0.855,0.018181818,0
1.33665E-3,5.051197889,0.327750715,0.85,0.018181818,0
1.35817E-3,5.32247606,0.332034856,0.845,0.018181818,0
1.36711E-3,5.595801316,0.333805259,0.84,0.036363636,0
1.40256E-3,5.874579117,0.340786271,0.835,0.036363636,0
1.4028E-3,6.014859436,0.340833419,0.8325,0.036363636,0
1.41314E-3,6.296729165,0.342854001,0.8275,0.036363636,0
1.4299E-3,6.582681024,0.346119431,0.8225,0.036363636,0
1.45183E-3,6.872715261,0.350365338,0.8175,0.036363636,0
1.46138E-3,7.018852808,0.352205057,0.815,0.036363636,0
1.49107E-3,7.314816595,0.35789479,0.81,0.036363636,0
1.51696E-3,7.61687356,0.362815969,0.805,0.036363636,0
1.52605E-3,7.769478062,0.364532728,0.8025,0.036363636,0
1.53847E-3,8.076579055,0.36687427,0.7975,0.036363636,0
1.55105E-3,8.385546463,0.369236832,0.7925,0.036363636,0
1.56754E-3,8.542300317,0.372318618,0.79,0.036363636,0
1.57549E-3,8.857153813,0.373800139,0.785,0.054545455,0
1.57558E-3,9.014712018,0.373816838,0.7825,0.054545455,0
1.576E-3,9.329902712,0.373894568,0.7775,0.054545455,0
1.57621E-3,9.645129452,0.373934497,0.7725,0.054545455,0
1.57655E-3,9.802784425,0.373996839,0.77,0.054545455,0
1.57706E-3,10.11816016,0.374091178,0.765,0.054545455,0
1.57817E-3,10.275976954,0.374297735,0.7625,0.054545455,0
1.57858E-3,10.59168642,0.374373619,0.7575,0.054545455,0
1.57884E-3,10.907428123,0.374421853,0.7525,0.054545455,0
1.579E-3,11.065328011,0.374452187,0.75,0.054545455,0
1.58155E-3,11.381571955,0.374926313,0.745,0.054545455,0
1.58165E-3,11.539736537,0.374943934,0.7425,0.054545455,0
1.58219E-3,11.856151025,0.375044643,0.7375,0.054545455,0
1.58223E-3,12.014374495,0.375053285,0.735,0.054545455,0
1.5847E-3,12.331077404,0.375511363,0.73,0.054545455,0
1.58544E-3,12.648125948,0.375647585,0.725,0.054545455,0
1.58608E-3,12.806733865,0.375766698,0.7225,0.054545455,0
1.58649E-3,13.12402588,0.37584203,0.7175,0.054545455,0
1.5873E-3,13.282755818,0.37599296,0.715,0.054545455,0
1.58827E-3,13.600376385,0.376173742,0.71,0.054545455,0
1.58834E-3,13.75921031,0.376185716,0.7075,0.054545455,0
1.59041E-3,14.077109297,0.376569716,0.7025,0.054545455,0
1.59204E-3,14.395365625,0.376870879,0.6975,0.054545455,0
1.59308E-3,14.554673815,0.377064091,0.695,0.054545455,0
1.59352E-3,14.873355055,0.377145244,0.69,0.054545455,0
1.59437E-3,15.032792228,0.377302762,0.6875,0.054545455,0
1.59718E-3,15.351987284,0.377821295,0.6825,0.054545455,0
