Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
8.31085E-5,0.008310854,0.021830343,1,0,0
1.65842E-4,0.02489503,0.043088743,0.9975,0,0
1.68595E-4,0.041754579,0.043788316,0.995,0,0
2.17622E-4,0.063516731,0.056157913,0.9925,0,0
2.17632E-4,0.107042371,0.056160597,0.9875,0,0
2.17735E-4,0.215886981,0.056186369,0.975,0,0
2.18505E-4,0.303127476,0.056379445,0.965,0,0
2.20193E-4,0.412832618,0.056802221,0.9525,0,0
2.24274E-4,0.502135777,0.057823991,0.9425,0,0
2.33012E-4,0.617474445,0.060008015,0.93,0,0
2.50335E-4,0.713942959,0.064322569,0.92,0,0
2.60416E-4,0.765344776,0.066824291,0.915,0,0
2.61275E-4,0.817520689,0.067037127,0.91,0,0
2.74654E-4,0.925993934,0.070346333,0.9,0,0
2.9413E-4,1.012886,0.075142699,0.8925,0,0
3.09125E-4,1.103686367,0.078818436,0.885,0,0
3.46999E-4,1.203307589,0.088037754,0.8775,0,0
3.53691E-4,1.308612237,0.089657277,0.87,0,0
3.86582E-4,1.42195031,0.097574554,0.8625,0,0
4.04646E-4,1.50151117,0.101893723,0.8575,0,0
4.68115E-4,1.768796496,0.116905372,0.8425,0,0
6.12981E-4,2.024836338,0.150236307,0.83,0,0
6.69258E-4,2.287171441,0.162842562,0.82,0,0
7.3132E-4,2.572380254,0.176527916,0.81,0,0
7.71768E-4,2.800853069,0.185326514,0.8025,0,0
8.26876E-4,3.041472167,0.197162965,0.795,0,0
9.67118E-4,3.31176518,0.226515223,0.7875,0,0
9.96076E-4,3.509019597,0.232441067,0.7825,0,0
1.07419E-3,3.826391173,0.248200545,0.775,0,0
1.13151E-3,4.048758484,0.25955837,0.77,0,0
1.20086E-3,4.283454041,0.273071654,0.765,0,0
1.21193E-3,4.525778219,0.275205611,0.76,0,0
1.25689E-3,4.772794828,0.283809053,0.755,0.018181818,0
1.28244E-3,5.028227655,0.288651041,0.75,0.018181818,0
1.28946E-3,5.285713848,0.289975867,0.745,0.018181818,0
1.29951E-3,5.544865554,0.291869853,0.74,0.018181818,0
1.36981E-3,5.816340626,0.304968126,0.735,0.018181818,0
1.39445E-3,6.094949544,0.309501594,0.73,0.018181818,0
1.41006E-3,6.375770713,0.31235711,0.725,0.036363636,0
1.41193E-3,6.516964208,0.312700282,0.7225,0.036363636,0
1.43447E-3,6.803205976,0.316801399,0.7175,0.036363636,0
1.45294E-3,7.092368658,0.320145224,0.7125,0.036363636,0
1.47652E-3,7.385437137,0.324388556,0.7075,0.036363636,0
1.47923E-3,7.533359818,0.324874267,0.705,0.036363636,0
1.48145E-3,7.829539301,0.325272874,0.7,0.036363636,0
1.50851E-3,8.130564819,0.330104373,0.695,0.036363636,0
1.51039E-3,8.281603612,0.330438443,0.6925,0.036363636,0
1.51194E-3,8.583909457,0.33071436,0.6875,0.036363636,0
1.5133E-3,8.886526662,0.330955707,0.6825,0.054545455,0
1.51405E-3,9.037931677,0.331089357,0.68,0.054545455,0
1.51722E-3,9.341069178,0.331651847,0.675,0.054545455,0
1.51859E-3,9.644736314,0.331895155,0.67,0.054545455,0
1.52248E-3,9.796984067,0.332584813,0.6675,0.054545455,0
1.52593E-3,10.101849004,0.333196702,0.6625,0.054545455,0
1.52815E-3,10.254664004,0.333589522,0.66,0.054545455,0
1.52908E-3,10.560431953,0.333754575,0.655,0.054545455,0
1.53175E-3,10.866696641,0.334226828,0.65,0.054545455,0
1.53687E-3,11.020383581,0.335130955,0.6475,0.054545455,0
1.54002E-3,11.32814881,0.335687249,0.6425,0.054545455,0
1.55355E-3,11.638468433,0.338069937,0.6375,0.054545455,0
1.55466E-3,11.793934855,0.338265704,0.635,0.054545455,0
1.5609E-3,12.105960682,0.339360482,0.63,0.054545455,0
1.5611E-3,12.26207019,0.33939493,0.6275,0.054545455,0
1.56887E-3,12.575314772,0.340757632,0.6225,0.054545455,0
1.57047E-3,12.889282264,0.341037497,0.6175,0.054545455,0
1.57059E-3,13.046341361,0.341058837,0.615,0.054545455,0
1.57827E-3,13.361278017,0.342401216,0.61,0.054545455,0
1.57918E-3,13.519196347,0.342560807,0.6075,0.054545455,0
1.59358E-3,13.837868462,0.345069811,0.6025,0.054545455,0
1.59473E-3,14.156746894,0.345269686,0.5975,0.072727273,0
1.59495E-3,14.316242266,0.34530863,0.595,0.072727273,0
1.60541E-3,14.636884191,0.347124226,0.59,0.072727273,0
1.60696E-3,14.797580187,0.347392881,0.5875,0.072727273,0
1.60945E-3,15.119415994,0.347824434,0.5825,0.072727273,0
1.60948E-3,15.280364278,0.347830004,0.58,0.072727273,0
