Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
6.94684E-5,0.006946844,0.013041085,1,0,0
1.27545E-4,0.019701367,0.023813038,0.9975,0,0
1.67651E-4,0.036466499,0.031183117,0.995,0,0
1.9984E-4,0.056450462,0.037057921,0.9925,0,0
2.78008E-4,0.10562587,0.05117675,0.9875,0,0
3.39151E-4,0.231893976,0.062076098,0.9775,0,0
3.70324E-4,0.302868354,0.06758472,0.9725,0,0
4.1467E-4,0.425684778,0.075365541,0.965,0,0
4.14678E-4,0.508620163,0.075366795,0.96,0,0
4.14748E-4,0.633035674,0.075379011,0.9525,0,0
4.14909E-4,0.71600141,0.07540719,0.9475,0,0
4.14912E-4,0.757492566,0.07540766,0.945,0,0
4.1529E-4,0.840512836,0.0754737,0.94,0,0
4.15485E-4,0.923594398,0.075507772,0.935,0,0
4.16309E-4,1.00682738,0.075651813,0.93,0,0
4.17299E-4,1.131879411,0.075824665,0.9225,0,0
4.1858E-4,1.215528087,0.076048354,0.9175,0,0
4.20259E-4,1.341345658,0.076341457,0.91,0,0
4.24596E-4,1.425939446,0.077098036,0.905,0,0
4.25262E-4,1.510955985,0.07721424,0.9,0,0
4.3667E-4,1.769236334,0.079201242,0.885,0,0
4.4547E-4,2.035486373,0.080731227,0.87,0,0
4.66005E-4,2.264032787,0.08429131,0.8575,0,0
4.88832E-4,2.548849108,0.088232627,0.8425,0,0
5.06489E-4,2.798197221,0.091269742,0.83,0,0
5.12067E-4,3.001905831,0.092227111,0.82,0,0
5.62271E-4,3.26722191,0.100798111,0.8075,0,0
5.73416E-4,3.55287365,0.102689735,0.795,0,0
5.84892E-4,3.785254214,0.104633449,0.785,0,0
6.00925E-4,4.022243387,0.107341923,0.775,0,0
6.25878E-4,4.270038753,0.111541099,0.765,0,0
6.60128E-4,4.528306783,0.117272663,0.755,0,0
6.81859E-4,4.798132825,0.120889928,0.745,0,0
6.8966E-4,5.004318987,0.122184882,0.7375,0.036363636,0
6.91442E-4,5.280613894,0.122480419,0.7275,0.036363636,0
6.93405E-4,5.55767529,0.122805771,0.7175,0.036363636,0
6.95544E-4,5.766115346,0.123160297,0.71,0.036363636,0
6.98523E-4,6.04508685,0.123653793,0.7,0.036363636,0
7.0006E-4,6.254933013,0.123908238,0.6925,0.036363636,0
7.07319E-4,6.536621223,0.125109212,0.6825,0.036363636,0
7.11223E-4,6.820627055,0.125754365,0.6725,0.036363636,0
7.14359E-4,7.034840445,0.126272159,0.665,0.036363636,0
7.1893E-4,7.250105342,0.127026624,0.6575,0.036363636,0
7.23182E-4,7.538519775,0.127727675,0.6475,0.036363636,0
7.3088E-4,7.757445423,0.128995595,0.64,0.036363636,0
7.39839E-4,8.052697422,0.130468834,0.63,0.036363636,0
7.43867E-4,8.275742512,0.131130445,0.6225,0.036363636,0
7.48713E-4,8.574863769,0.131925796,0.6125,0.036363636,0
7.55441E-4,8.80098366,0.133028665,0.605,0.036363636,0
7.72266E-4,9.030643001,0.135780613,0.5975,0.036363636,0
7.76705E-4,9.263282678,0.136505232,0.59,0.036363636,0
7.83567E-4,9.575127494,0.1376242,0.58,0.036363636,0
7.87475E-4,9.810950094,0.138260786,0.5725,0.036363636,0
7.95298E-4,10.048742704,0.139533645,0.565,0.036363636,0
7.96243E-4,10.287546116,0.139687303,0.5575,0.036363636,0
8.15363E-4,10.52957595,0.142790014,0.55,0.036363636,0
8.23799E-4,10.776257257,0.144155291,0.5425,0.036363636,0
8.33872E-4,11.025950283,0.145782799,0.535,0.036363636,0
8.58029E-4,11.281992767,0.149673256,0.5275,0.036363636,0
8.59704E-4,11.539807185,0.149942306,0.52,0.036363636,0
8.73359E-4,11.799390201,0.152132834,0.5125,0.036363636,0
8.94276E-4,12.065922731,0.155477469,0.505,0.036363636,0
9.05484E-4,12.33689267,0.15726417,0.4975,0.036363636,0
9.10045E-4,12.518627291,0.157990198,0.4925,0.036363636,0
9.17004E-4,12.792601754,0.159096619,0.485,0.036363636,0
9.28895E-4,13.07051794,0.16098392,0.4775,0.036363636,0
9.42009E-4,13.25889109,0.163060579,0.4725,0.036363636,0
9.52772E-4,13.544139989,0.164760942,0.465,0.054545455,0
9.80447E-4,13.837322107,0.169117376,0.4575,0.054545455,0
9.94402E-4,14.035843683,0.171305514,0.4525,0.054545455,0
