Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
8.38252E-6,0.000838252,0.001924475,1,0,0
2.35483E-5,0.003193084,0.005396861,0.9975,0,0
3.34454E-5,0.006537625,0.007656398,0.995,0,0
3.881E-5,0.010418628,0.00887901,0.9925,0,0
1.0437E-4,0.028277885,0.023699244,0.9875,0,0
1.12942E-4,0.050671365,0.02562061,0.9825,0,0
1.67624E-4,0.110953846,0.037788027,0.9725,0,0
2.68638E-4,0.201184364,0.059867002,0.9625,0,0
3.4086E-4,0.327511934,0.075341484,0.9525,0,0
3.58416E-4,0.43305499,0.079064273,0.945,0,0
3.83246E-4,0.508027292,0.084304289,0.94,0,0
4.11403E-4,0.626876535,0.090210126,0.9325,0,0
4.37528E-4,0.71336715,0.095655794,0.9275,0,0
4.47416E-4,0.758108757,0.097708458,0.925,0,0
4.48522E-4,0.802960965,0.097937757,0.9225,0,0
5.07554E-4,0.948214876,0.110092207,0.915,0,0
5.07579E-4,1.049728788,0.110097386,0.91,0,0
5.07584E-4,1.100487202,0.110098415,0.9075,0,0
5.07702E-4,1.202021576,0.110122516,0.9025,0,0
5.07819E-4,1.303578931,0.110146497,0.8975,0,0
5.08362E-4,1.405197351,0.110257457,0.8925,0,0
5.08376E-4,1.506872069,0.110260383,0.8875,0,0
5.13089E-4,1.762365201,0.111223421,0.875,0,0
5.2329E-4,2.022083244,0.113304544,0.8625,0,0
5.43971E-4,2.291463271,0.117508539,0.85,0,0
5.68395E-4,2.512763949,0.122447903,0.84,0,0
6.09057E-4,2.810624758,0.130609757,0.8275,0,0
6.42665E-4,3.060000123,0.137298293,0.8175,0,0
7.03628E-4,3.267305001,0.149300219,0.81,0,0
7.35175E-4,3.55876406,0.155444993,0.8,0,0
7.3934E-4,3.780389849,0.15625302,0.7925,0,0
7.45105E-4,4.003353978,0.15737013,0.785,0,0
7.61522E-4,4.306236932,0.160543098,0.775,0.018181818,0
7.64421E-4,4.535093445,0.161102101,0.7675,0.018181818,0
7.83437E-4,4.767334156,0.164760041,0.76,0.036363636,0
7.90564E-4,5.003775093,0.166126986,0.7525,0.036363636,0
7.97022E-4,5.322013733,0.167363529,0.7425,0.036363636,0
8.19964E-4,5.564588265,0.171741806,0.735,0.036363636,0
8.27179E-4,5.81165311,0.173113875,0.7275,0.036363636,0
8.37584E-4,6.062473244,0.175088727,0.72,0.036363636,0
8.58726E-4,6.319413365,0.179086827,0.7125,0.054545455,0
8.7885E-4,6.58247385,0.182874336,0.705,0.054545455,0
8.83462E-4,6.758706257,0.183740047,0.7,0.054545455,0
8.94794E-4,7.026689486,0.185862836,0.6925,0.054545455,0
9.08215E-4,7.29869099,0.188369965,0.685,0.054545455,0
9.19925E-4,7.572731141,0.190551118,0.6775,0.054545455,0
9.2614E-4,7.757778503,0.191706255,0.6725,0.054545455,0
9.55034E-4,8.042768043,0.197055586,0.665,0.054545455,0
9.68525E-4,8.332990338,0.199541117,0.6575,0.072727273,0
1.00043E-3,8.530236892,0.205389298,0.6525,0.072727273,0
1.02059E-3,8.83454541,0.209061781,0.645,0.072727273,0
1.04274E-3,9.042621852,0.213076644,0.64,0.072727273,0
1.04913E-3,9.252112523,0.21423205,0.635,0.072727273,0
1.07647E-3,9.572246615,0.219152837,0.6275,0.072727273,0
1.08673E-3,9.789476382,0.220992222,0.6225,0.072727273,0
1.10155E-3,10.009271185,0.223640366,0.6175,0.072727273,0
1.14367E-3,10.350240853,0.231118715,0.61,0.072727273,0
1.14758E-3,10.579441229,0.231808872,0.605,0.072727273,0
1.15023E-3,10.809449715,0.232277389,0.6,0.072727273,0
1.16041E-3,11.040719878,0.23407038,0.595,0.072727273,0
1.19304E-3,11.277841723,0.239792755,0.59,0.072727273,0
1.19895E-3,11.51715094,0.240823769,0.585,0.072727273,0
1.21337E-3,11.758831003,0.243336294,0.58,0.090909091,0
1.23528E-3,12.004712165,0.247136515,0.575,0.090909091,0
1.26625E-3,12.256082253,0.252475994,0.57,0.090909091,0
1.29009E-3,12.511901974,0.256558972,0.565,0.090909091,0
