Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.64085E-7,0.000016408,0.00002958,1,0,0
2.94063E-7,0.000045815,0.000053012,0.9975,0,0
3.48212E-7,0.000080636,0.000062773,0.995,0,0
8.80055E-7,0.000168641,0.000158642,0.9925,0,0
1.28915E-6,0.000297557,0.000232378,0.99,0,0
4.49973E-6,0.000888253,0.000810871,0.985,0,0
4.91246E-6,0.0013795,0.000885215,0.9825,0,0
6.60359E-6,0.00253253,0.00118977,0.9775,0,0
1.62549E-5,0.005719989,0.002926112,0.97,0,0
2.40041E-5,0.011876066,0.004318053,0.9625,0,0
4.76099E-5,0.026994464,0.008546264,0.9525,0,0
5.22833E-5,0.052553712,0.009381234,0.94,0,0
8.08938E-5,0.103884763,0.014477523,0.9225,0,0
1.17964E-4,0.200014053,0.021041816,0.9,0,0
2.00251E-4,0.314024998,0.035456913,0.8825,0,0
2.64984E-4,0.405594365,0.046647701,0.8725,0,0
3.11879E-4,0.519609617,0.054673425,0.8625,0,0
3.4334E-4,0.621799329,0.06001982,0.855,0,0
4.27791E-4,0.702952279,0.074222327,0.85,0,0
4.49786E-4,0.791902973,0.077885947,0.845,0,0
4.51219E-4,0.837024848,0.078124076,0.8425,0,0
5.17665E-4,0.938839902,0.089101093,0.8375,0,0
5.56805E-4,1.048648477,0.095505875,0.8325,0,0
6.00075E-4,1.108655948,0.102533992,0.83,0,0
6.24087E-4,1.231543646,0.106410552,0.825,0,0
6.42296E-4,1.359199673,0.109339219,0.82,0,0
6.4439E-4,1.423638692,0.109675362,0.8175,0,0
6.69775E-4,1.555559065,0.113740475,0.8125,0.018181818,0
7.41349E-4,1.771702603,0.125102579,0.805,0.018181818,0
7.6487E-4,2.076123101,0.128804594,0.795,0.018181818,0
7.65327E-4,2.305654952,0.128876272,0.7875,0.018181818,0
7.6778E-4,2.535586582,0.12926153,0.78,0.018181818,0
7.72562E-4,2.766407509,0.130011732,0.7725,0.018181818,0
7.85493E-4,3.077948647,0.132037469,0.7625,0.018181818,0
8.04738E-4,3.316889775,0.135043602,0.755,0.018181818,0
8.14955E-4,3.560051976,0.13663532,0.7475,0.018181818,0
8.38151E-4,3.807860124,0.140238168,0.74,0.018181818,0
8.83607E-4,4.06673806,0.147254798,0.7325,0.018181818,0
9.07177E-4,4.337416666,0.150870581,0.725,0.018181818,0
9.15005E-4,4.519990394,0.152068126,0.72,0.018181818,0
9.68022E-4,4.80631486,0.160133785,0.7125,0.054545455,0
9.70273E-4,5.00015602,0.160474558,0.7075,0.054545455,0
9.92578E-4,5.294847973,0.163843595,0.7,0.054545455,0
1.01644E-3,5.596879612,0.167433025,0.6925,0.072727273,0
1.03196E-3,5.802547309,0.169758945,0.6875,0.072727273,0
1.03223E-3,6.008993002,0.169799332,0.6825,0.072727273,0
1.03259E-3,6.318707523,0.169853169,0.675,0.072727273,0
1.03316E-3,6.525309953,0.169937987,0.67,0.072727273,0
1.03418E-3,6.835386686,0.170090997,0.6625,0.072727273,0
1.03478E-3,7.04229544,0.170180855,0.6575,0.072727273,0
1.03522E-3,7.352808291,0.170247494,0.65,0.072727273,0
1.03593E-3,7.559972167,0.170352789,0.645,0.072727273,0
1.03806E-3,7.76742239,0.170671037,0.64,0.072727273,0
1.03866E-3,8.07900952,0.170760732,0.6325,0.072727273,0
1.03926E-3,8.286838382,0.170851333,0.6275,0.072727273,0
1.04311E-3,8.599647343,0.171426157,0.62,0.072727273,0
1.0439E-3,8.808393435,0.17154403,0.615,0.072727273,0
1.0441E-3,9.017200098,0.171574076,0.61,0.072727273,0
1.04807E-3,9.331195093,0.172166213,0.6025,0.090909091,0
1.04957E-3,9.541015434,0.172390638,0.5975,0.090909091,0
1.05016E-3,9.751040712,0.172479115,0.5925,0.090909091,0
1.05322E-3,10.066877629,0.17293522,0.585,0.090909091,0
1.05591E-3,10.277931058,0.173335255,0.58,0.090909091,0
1.05982E-3,10.595348988,0.17391842,0.5725,0.090909091,0
1.06046E-3,10.807408108,0.174014265,0.5675,0.090909091,0
1.06231E-3,11.019810012,0.174288569,0.5625,0.090909091,0
1.06762E-3,11.339791664,0.175078927,0.555,0.090909091,0
1.07259E-3,11.553851685,0.175817862,0.55,0.090909091,0
1.07735E-3,11.769051681,0.176524568,0.545,0.090909091,0
1.08242E-3,12.093240549,0.177276946,0.5375,0.090909091,0
1.08426E-3,12.309922308,0.17755085,0.5325,0.090909091,0
1.08792E-3,12.527343188,0.178092335,0.5275,0.090909091,0
1.08945E-3,12.854101233,0.178319977,0.52,0.090909091,0
1.09503E-3,13.073044892,0.179146012,0.515,0.090909091,0
1.10591E-3,13.294212303,0.180754583,0.51,0.090909091,0
1.11592E-3,13.51722366,0.182230412,0.505,0.090909091,0
1.12408E-3,13.85350588,0.183433562,0.4975,0.090909091,0
1.12894E-3,14.07882536,0.184148447,0.4925,0.090909091,0
1.13019E-3,14.304745079,0.184332584,0.4875,0.090909091,0
1.1343E-3,14.531284187,0.184936101,0.4825,0.090909091,0
1.14058E-3,14.759305558,0.185858404,0.4775,0.090909091,0
1.16428E-3,15.105744752,0.189329947,0.47,0.090909091,0
1.16911E-3,15.339327626,0.19003491,0.465,0.090909091,0
1.17114E-3,15.573494643,0.190331311,0.46,0.090909091,0
1.18019E-3,15.80876363,0.191650677,0.455,0.090909091,0
1.18568E-3,16.045415262,0.192451109,0.45,0.090909091,0
1.19668E-3,16.284388631,0.194050187,0.445,0.090909091,0
1.19787E-3,16.523891682,0.194223772,0.44,0.090909091,0
1.20394E-3,16.764086203,0.195105237,0.435,0.090909091,0
1.22485E-3,17.007525778,0.198132748,0.43,0.090909091,0
1.23378E-3,17.254218068,0.199423684,0.425,0.090909091,0
1.24693E-3,17.502900796,0.201318323,0.42,0.090909091,0
1.26642E-3,17.754621261,0.204119621,0.415,0.090909091,0
1.28459E-3,18.011480054,0.206723456,0.41,0.090909091,0
1.28627E-3,18.2687316,0.20696277,0.405,0.090909091,0
1.28719E-3,18.526144153,0.207094909,0.4,0.090909091,0
1.30601E-3,18.785841183,0.209780597,0.395,0.090909091,0
1.31999E-3,19.049109074,0.211769905,0.39,0.090909091,0
1.34255E-3,19.316692949,0.214968261,0.385,0.090909091,0
1.35335E-3,19.586995405,0.216495289,0.38,0.090909091,0
1.35808E-3,19.858519929,0.217162888,0.375,0.090909091,0
1.35995E-3,20.130427639,0.217427873,0.37,0.090909091,0
1.36489E-3,20.266916961,0.218124441,0.3675,0.090909091,0
1.38149E-3,20.54247655,0.220459958,0.3625,0.109090909,0
1.41527E-3,20.822343839,0.225193434,0.3575,0.109090909,0
1.43697E-3,21.107698476,0.228217953,0.3525,0.127272727,0
1.4424E-3,21.251938412,0.228973322,0.35,0.127272727,0
