Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
4.89251E-5,0.004892512,0.014070454,1,0,0
1.41009E-4,0.018993409,0.040018246,0.9975,0,0
1.58847E-4,0.034878091,0.044965154,0.995,0,0
1.6824E-4,0.051702056,0.047559777,0.9925,0,0
2.86044E-4,0.106688862,0.07950907,0.9875,0,0
3.87624E-4,0.215462902,0.106196225,0.98,0,0
5.23033E-4,0.316916808,0.140571842,0.975,0,0
5.2308E-4,0.421529187,0.14058357,0.97,0,0
5.23196E-4,0.526157713,0.140612583,0.965,0,0
5.23527E-4,0.630841206,0.140694812,0.96,0,0
5.24537E-4,0.735648137,0.140946275,0.955,0,0
5.24554E-4,0.788103533,0.140950465,0.9525,0,0
5.24564E-4,0.840559909,0.140952908,0.95,0,0
5.27189E-4,0.945971683,0.141605921,0.945,0,0
5.28157E-4,1.051518541,0.141846449,0.94,0,0
5.31545E-4,1.104673027,0.142688114,0.9375,0,0
5.34402E-4,1.211450872,0.143397343,0.9325,0,0
5.47962E-4,1.320607564,0.146754896,0.9275,0,0
5.52676E-4,1.430692873,0.147919183,0.9225,0,0
5.88146E-4,1.546120752,0.156628082,0.9175,0,0
5.96482E-4,1.7835132,0.158661793,0.9075,0,0
6.50296E-4,2.035528188,0.171673419,0.8975,0,0
7.01685E-4,2.305670814,0.183911122,0.8875,0,0
7.26561E-4,2.520028116,0.189769818,0.88,0,0
7.58252E-4,2.815853233,0.197172724,0.87,0,0
8.62093E-4,3.059365152,0.220958899,0.8625,0,0
9.28245E-4,3.327464065,0.23574307,0.855,0,0
9.43328E-4,3.515106765,0.239074589,0.85,0,0
9.60913E-4,3.801511374,0.242940248,0.8425,0,0
9.94515E-4,4.097555596,0.250272411,0.835,0,0
1.01277E-3,4.298932267,0.254225895,0.83,0,0
1.01675E-3,4.501970322,0.255085357,0.825,0,0
1.01971E-3,4.807521348,0.255724022,0.8175,0,0
1.02441E-3,5.012256952,0.256735376,0.8125,0,0
1.03719E-3,5.322273269,0.259481694,0.805,0,0
1.04216E-3,5.530360198,0.260546703,0.8,0,0
1.04528E-3,5.843438489,0.261215819,0.7925,0,0
1.05491E-3,6.053619373,0.26327393,0.7875,0,0
1.0724E-3,6.267432069,0.266995886,0.7825,0,0
1.07886E-3,6.590305185,0.268365822,0.775,0,0
1.08027E-3,6.806265099,0.268663645,0.77,0,0
1.1047E-3,7.024916916,0.273821563,0.765,0.018181818,0
1.11909E-3,7.358891922,0.276841772,0.7575,0.018181818,0
1.12337E-3,7.583512908,0.277737624,0.7525,0.018181818,0
1.1431E-3,7.811695555,0.281852572,0.7475,0.018181818,0
1.14566E-3,8.040722406,0.282385886,0.7425,0.018181818,0
1.16553E-3,8.271916819,0.286504136,0.7375,0.018181818,0
1.16952E-3,8.505545896,0.287326445,0.7325,0.018181818,0
1.1974E-3,8.863133017,0.293058284,0.725,0.018181818,0
1.20955E-3,9.104083903,0.295542232,0.72,0.018181818,0
1.21931E-3,9.34742621,0.297529997,0.715,0.018181818,0
1.2439E-3,9.595981323,0.302516592,0.71,0.018181818,0
1.25574E-3,9.846134261,0.304903267,0.705,0.018181818,0
1.29578E-3,10.101599301,0.312918361,0.7,0.018181818,0
1.31272E-3,10.363497675,0.31628191,0.695,0.018181818,0
1.34157E-3,10.63116755,0.32197118,0.69,0.018181818,0
1.36905E-3,10.768072844,0.327346115,0.6875,0.018181818,0
1.37933E-3,11.043822403,0.329345504,0.6825,0.018181818,0
1.3861E-3,11.320574246,0.330658548,0.6775,0.018181818,0
1.39807E-3,11.599794593,0.33297548,0.6725,0.018181818,0
1.41225E-3,11.881521869,0.335708549,0.6675,0.018181818,0
1.41528E-3,12.023049764,0.336292007,0.665,0.018181818,0
1.43367E-3,12.309035491,0.33981841,0.66,0.018181818,0
1.43674E-3,12.596307608,0.340403862,0.655,0.018181818,0
1.45227E-3,12.885519352,0.343364101,0.65,0.018181818,0
1.48443E-3,13.033962316,0.349452777,0.6475,0.018181818,0
1.49042E-3,13.331467003,0.350580196,0.6425,0.018181818,0
1.51455E-3,13.634350239,0.355104133,0.6375,0.018181818,0
1.52934E-3,13.787284569,0.357860634,0.635,0.018181818,0
1.53246E-3,14.093771638,0.358439136,0.63,0.018181818,0
1.54474E-3,14.402256458,0.360717706,0.625,0.018181818,0
1.54704E-3,14.556960129,0.361142933,0.6225,0.018181818,0
1.55565E-3,14.8672598,0.362735579,0.6175,0.018181818,0
1.55576E-3,15.022835873,0.362755141,0.615,0.018181818,0
1.55779E-3,15.33435301,0.363129271,0.61,0.018181818,0
1.56479E-3,15.646763825,0.364419255,0.605,0.018181818,0
1.57389E-3,15.804153175,0.366093094,0.6025,0.018181818,0
1.5807E-3,16.119774426,0.36734227,0.5975,0.018181818,0
1.58686E-3,16.278460035,0.368468577,0.595,0.036363636,0
1.61411E-3,16.599527294,0.373434346,0.59,0.036363636,0
1.61609E-3,16.761136506,0.373793649,0.5875,0.036363636,0
1.62438E-3,17.085601953,0.37529479,0.5825,0.036363636,0
1.62787E-3,17.411070955,0.375925697,0.5775,0.036363636,0
1.63021E-3,17.574092415,0.376349823,0.575,0.036363636,0
1.64455E-3,17.902890248,0.378933692,0.57,0.036363636,0
1.6529E-3,18.068179902,0.380433441,0.5675,0.036363636,0
