X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
203572.81580577928,554086.1728853763,train,0.01033993083442463,75.10719715605762,0.9070922291699467
202979.19121947154,553171.2293310203,train,0.0021108502627268963,28.417283629757527,0.3843519950325254
205333.41572421076,554448.6678374524,train,0.0026352026689656326,34.780498643311255,0.45424094895880174
206201.07980153602,553260.81344538,train,7.606781564789863E-4,4.29066856881803,0.16038026489401835
205058.15527005715,553108.6208838981,train,0.001334821252676294,13.035351439053052,0.264162549429121
202056.83513035614,552715.437048609,train,0.012272934329608381,81.87530406122008,0.9404154015219579
205071.1123906592,552478.0753456885,train,0.010282302535842261,74.06962350458613,0.9058536534021806
203708.39043671294,553383.3092451678,train,0.012678827540220212,85.65117251436415,0.9457218574557222
203531.30336319568,553692.2803255578,train,0.03229661302636437,100.0,0.9994019649905855
205439.72549430034,555523.8153561172,train,0.0019961754322625545,26.55345535956053,0.3679123891202263
205921.16564028463,551459.6349168028,train,0.007077747392809475,62.742561459956164,0.8033811459737423
205333.41572421076,554448.6678374524,train,0.0026352026689656326,34.780498643311255,0.45424094895880174
204445.96498677324,553298.1265277149,train,0.0012034297478470438,11.592231782017867,0.2416057174385834
204564.34772135835,553968.8441778553,train,0.004616306355473438,55.61955194346921,0.653835587129754
205506.87912190013,554513.8416741657,train,0.0023233575935114304,31.067429106140544,0.4136947608920558
203895.63211164623,553372.383997459,train,0.015657978302143674,89.8199742394458,0.9726284655948478
204136.76132910966,553513.3060978388,train,0.012024901286262702,80.64782257141036,0.9369204969444377
203384.3119617044,553383.7767243615,train,0.0292472003910874,96.77033911120601,0.9987947844338454
205462.80429262563,555129.1254791149,train,0.00581608190318947,59.391742387696695,0.7372503379711495
206066.43023068737,552011.6893984125,train,0.003358463407015039,44.585444125918734,0.5378127869407059
206066.43023068737,552011.6893984125,train,0.003358463407015039,44.585444125918734,0.5378127869407059
205890.06292690928,554711.0361068877,train,0.013205595086414227,88.25417312437766,0.9519102619564601
204183.38910069902,552914.7262296594,train,9.659267061128653E-4,8.277095088203195,0.19906295903363613
204690.82658383244,554887.4217794951,train,0.002956423026754653,39.87034821232098,0.49307647641058006
205106.62916228257,554503.2432304216,train,0.009744522063817226,72.06570826811942,0.8934692089681195
203384.3119617044,553383.7767243615,train,0.0292472003910874,96.77033911120601,0.9987947844338454
205902.66167191076,551856.2626066944,train,0.003932833600107344,48.68020006000652,0.5949631743096009
203748.13558220217,553296.6444267967,train,0.023465509037750278,93.8456232298196,0.9954491731345314
206388.53094644754,553565.9318355856,train,0.002149043300551058,29.058590145271392,0.38973181881442653
206040.35133558584,551754.4752185036,train,0.0033281387955793806,44.249526548003146,0.5345806992662507
203303.54423935033,553185.310555001,train,0.010348687904673545,76.1370174620166,0.9072790089291937
203531.30336319568,553692.2803255578,train,0.03229661302636437,100.0,0.9994019649905855
206388.53094644754,553565.9318355856,train,0.002149043300551058,29.058590145271392,0.38973181881442653
206364.90218781235,552679.9023287538,train,0.0060851785804021995,60.0002527318528,0.7530063871772028
204796.556296295,551911.2139296882,train,0.0013567923372878432,13.306595259905679,0.2678684461841462
206388.53094644754,553565.9318355856,train,0.002149043300551058,29.058590145271392,0.38973181881442653
205664.50166400167,552201.5390257541,train,0.002211108367554423,30.14983323406762,0.39837413941084676
204888.0944991958,551844.2681933807,train,0.009757899734552683,73.04132837119353,0.8937962062303784
205506.87912190013,554513.8416741657,train,0.0023233575935114304,31.067429106140544,0.4136947608920558
205106.62916228257,554503.2432304216,train,0.009744522063817226,72.06570826811942,0.8934692089681195
205333.41572421076,554448.6678374524,train,0.0026352026689656326,34.780498643311255,0.45424094895880174
203748.13558220217,553296.6444267967,train,0.023465509037750278,93.8456232298196,0.9954491731345314
203317.19202926743,553695.0173166066,train,0.009222474981830592,70.1251658288981,0.8798907085671968
202979.19121947154,553171.2293310203,train,0.0021108502627268963,28.417283629757527,0.3843519950325254
204136.76132910966,553513.3060978388,train,0.012024901286262702,80.64782257141036,0.9369204969444377
205333.41572421076,554448.6678374524,train,0.0026352026689656326,34.780498643311255,0.45424094895880174
205671.15047783093,555029.8268609729,train,0.003180058767545853,42.62165154957081,0.518470272666847
202056.83513035614,552715.437048609,train,0.012272934329608381,81.87530406122008,0.9404154015219579
204690.82658383244,554887.4217794951,train,0.002956423026754653,39.87034821232098,0.49307647641058006
203317.19202926743,553695.0173166066,train,0.009222474981830592,70.1251658288981,0.8798907085671968
203708.39043671294,553383.3092451678,train,0.012678827540220212,85.65117251436415,0.9457218574557222
202897.92909919823,552365.5136594516,train,8.543870971690994E-4,6.266682392604823,0.1782678507090657
203531.30336319568,553692.2803255578,train,0.03229661302636437,100.0,0.9994019649905855
202553.02332957313,553058.6097160496,train,0.0029415519738296317,39.574670835277615,0.4913411454734321
203245.4816467967,553222.5163347323,train,7.730535514583057E-4,4.640522025585875,0.16276467063785083
