Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
3.15E-6,0.000315,0.000751617,1,0,0
4.71661E-5,0.005031613,0.011195318,0.9975,0,0
6.77243E-5,0.011804041,0.016035685,0.995,0,0
1.11802E-4,0.032728427,0.026333866,0.99,0,0
1.51956E-4,0.060014294,0.035621672,0.985,0,0
2.03497E-4,0.11432065,0.047413347,0.9775,0,0
3.54104E-4,0.218908627,0.081050314,0.9675,0,0
3.8818E-4,0.333916666,0.088494719,0.96,0,0
3.88234E-4,0.411562312,0.088506319,0.955,0,0
3.88754E-4,0.528123209,0.088619405,0.9475,0,0
3.89955E-4,0.605994731,0.088880724,0.9425,0,0
3.92804E-4,0.723271255,0.089500024,0.935,0,0
3.93115E-4,0.762582735,0.089567669,0.9325,0,0
3.9427E-4,0.80200973,0.089818671,0.93,0,0
4.01757E-4,0.922070135,0.091443745,0.9225,0,0
4.18192E-4,1.005177752,0.09500113,0.9175,0,0
4.23964E-4,1.131527269,0.096247171,0.91,0,0
4.68335E-4,1.222420867,0.105768419,0.905,0,0
4.742E-4,1.316944377,0.107019444,0.9,0,0
4.76379E-4,1.412049756,0.107483873,0.895,0,0
4.99655E-4,1.509915376,0.112428976,0.89,0,0
5.76101E-4,1.781353395,0.12847792,0.8775,0,0
6.04516E-4,2.018013007,0.134369134,0.8675,0,0
6.63158E-4,2.278268407,0.146401672,0.8575,0,0
6.8078E-4,2.548473717,0.149984663,0.8475,0,0
7.4653E-4,2.767338809,0.163221013,0.84,0,0
7.71056E-4,3.073820366,0.168105472,0.83,0.018181818,0
8.35819E-4,3.314557743,0.180866624,0.8225,0.018181818,0
8.81178E-4,3.575947803,0.189687562,0.815,0.018181818,0
8.83417E-4,3.752620421,0.190120542,0.81,0.018181818,0
9.30381E-4,4.024951619,0.19914874,0.8025,0.018181818,0
9.6069E-4,4.310776929,0.204921776,0.795,0.018181818,0
9.76142E-4,4.505799882,0.207848833,0.79,0.018181818,0
9.85374E-4,4.799993708,0.20959253,0.7825,0.018181818,0
1.00889E-3,5.000622417,0.214016754,0.7775,0.018181818,0
1.04273E-3,5.307284105,0.220340198,0.77,0.018181818,0
1.06312E-3,5.518142854,0.224124661,0.765,0.018181818,0
1.08867E-3,5.841891186,0.228842249,0.7575,0.018181818,0
1.11115E-3,6.063355279,0.232969418,0.7525,0.036363636,0
1.113E-3,6.285809901,0.233308276,0.7475,0.036363636,0
1.11365E-3,6.508516236,0.233427496,0.7425,0.036363636,0
1.11655E-3,6.84319543,0.233957365,0.735,0.036363636,0
1.1192E-3,7.066929627,0.234441795,0.73,0.036363636,0
1.12314E-3,7.291494372,0.235161267,0.725,0.036363636,0
1.12497E-3,7.516463311,0.23549687,0.72,0.036363636,0
1.12688E-3,7.854265719,0.235844721,0.7125,0.036363636,0
1.13544E-3,8.081017542,0.237403799,0.7075,0.036363636,0
1.13754E-3,8.308504055,0.237786791,0.7025,0.036363636,0
1.13879E-3,8.5362093,0.238014414,0.6975,0.036363636,0
1.13911E-3,8.764010599,0.238072442,0.6925,0.036363636,0
1.14541E-3,9.106958491,0.239216605,0.685,0.054545455,0
1.1478E-3,9.336369194,0.239650532,0.68,0.054545455,0
1.14874E-3,9.566105683,0.239821645,0.675,0.054545455,0
1.15305E-3,9.796620933,0.240603315,0.67,0.054545455,0
1.15788E-3,10.027769954,0.241478612,0.665,0.054545455,0
1.16168E-3,10.259753109,0.242166523,0.66,0.054545455,0
1.16516E-3,10.609143554,0.242794319,0.6525,0.054545455,0
1.16715E-3,10.842484565,0.243155221,0.6475,0.054545455,0
1.17375E-3,11.076669357,0.244345706,0.6425,0.054545455,0
1.17723E-3,11.311851465,0.244973738,0.6375,0.054545455,0
1.18789E-3,11.54909758,0.246891898,0.6325,0.054545455,0
1.19346E-3,11.787665243,0.247892235,0.6275,0.054545455,0
1.19867E-3,12.026978317,0.248828259,0.6225,0.054545455,0
1.2006E-3,12.267077251,0.249174271,0.6175,0.054545455,0
1.20926E-3,12.508339955,0.250724525,0.6125,0.054545455,0
1.21118E-3,12.750562698,0.251067649,0.6075,0.054545455,0
1.21331E-3,13.114190299,0.251447563,0.6,0.054545455,0
1.21976E-3,13.357526108,0.252598881,0.595,0.054545455,0
1.2382E-3,13.603423815,0.255882015,0.59,0.054545455,0
1.25196E-3,13.852464725,0.258321842,0.585,0.054545455,0
1.2548E-3,14.103421549,0.258825174,0.58,0.054545455,0
1.26704E-3,14.356729512,0.26098776,0.575,0.054545455,0
1.26836E-3,14.610379714,0.261220643,0.57,0.054545455,0
1.2746E-3,14.864681848,0.262320216,0.565,0.054545455,0
1.27622E-3,15.119914724,0.262603873,0.56,0.054545455,0
1.27965E-3,15.375696666,0.263207834,0.555,0.054545455,0
1.28168E-3,15.50386457,0.263564913,0.5525,0.054545455,0
1.28493E-3,15.760757157,0.264135596,0.5475,0.054545455,0
1.29528E-3,16.019657437,0.265952213,0.5425,0.054545455,0
1.30875E-3,16.2811581,0.268308218,0.5375,0.054545455,0
1.3346E-3,16.546183149,0.272808524,0.5325,0.054545455,0
1.34265E-3,16.81431361,0.274204315,0.5275,0.054545455,0
1.34604E-3,17.083419292,0.274791518,0.5225,0.054545455,0
1.35128E-3,17.353378859,0.275698233,0.5175,0.054545455,0
1.36227E-3,17.625723305,0.277595809,0.5125,0.054545455,0
1.3704E-3,17.762763349,0.278996872,0.51,0.054545455,0
1.38891E-3,18.039935906,0.282175784,0.505,0.054545455,0
1.39014E-3,18.317923148,0.282386516,0.5,0.054545455,0
1.39115E-3,18.596131366,0.282559663,0.495,0.054545455,0
1.402E-3,18.876450339,0.284414903,0.49,0.054545455,0
1.40815E-3,19.017264983,0.285463857,0.4875,0.054545455,0
1.4272E-3,19.30105412,0.288706838,0.4825,0.054545455,0
1.43832E-3,19.58855585,0.290592324,0.4775,0.054545455,0
1.44334E-3,19.876770849,0.291440956,0.4725,0.054545455,0
1.44921E-3,20.021691555,0.292432879,0.47,0.054545455,0
1.45086E-3,20.311763162,0.292711784,0.465,0.054545455,0
1.4745E-3,20.60440868,0.296691346,0.46,0.054545455,0
1.48114E-3,20.752522908,0.297806068,0.4575,0.054545455,0
1.50392E-3,21.051320037,0.301613457,0.4525,0.054545455,0
1.50812E-3,21.352629715,0.302313045,0.4475,0.054545455,0
1.52649E-3,21.505278812,0.305366073,0.445,0.054545455,0
1.53969E-3,21.813208336,0.307550835,0.44,0.054545455,0
1.54261E-3,22.121726194,0.308032805,0.435,0.054545455,0
1.54377E-3,22.276103096,0.308225007,0.4325,0.054545455,0
1.55079E-3,22.58560396,0.309383655,0.4275,0.054545455,0
1.55611E-3,22.896803782,0.310260317,0.4225,0.054545455,0
1.56119E-3,23.052923268,0.311096479,0.42,0.072727273,0
1.57016E-3,23.366329229,0.31256831,0.415,0.072727273,0
1.57715E-3,23.524043991,0.313714759,0.4125,0.072727273,0
1.59098E-3,23.842030106,0.315977604,0.4075,0.072727273,0
1.59845E-3,24.001875585,0.31719633,0.405,0.072727273,0
1.64169E-3,24.328570928,0.32420667,0.4,0.072727273,0
1.66092E-3,24.660101259,0.327302169,0.395,0.072727273,0
1.66775E-3,24.826875958,0.328396955,0.3925,0.072727273,0
1.66937E-3,25.160594117,0.328656437,0.3875,0.072727273,0
1.67272E-3,25.327866383,0.329194132,0.385,0.072727273,0
