Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.10221E-4,0.021022084,0.059126578,1,0,0
4.49897E-4,0.066011811,0.122284708,0.9975,0,0
4.9067E-4,0.11507886,0.132598982,0.995,0,0
6.12667E-4,0.23372633,0.162741917,0.99,0,0
6.69499E-4,0.300676226,0.176423913,0.9875,0,0
7.45962E-4,0.449160699,0.194480069,0.9825,0,0
7.52747E-4,0.524435444,0.196063119,0.98,0,0
7.52876E-4,0.675000936,0.196093055,0.975,0,0
7.52901E-4,0.750291078,0.196099005,0.9725,0,0
7.53194E-4,0.825610445,0.196167117,0.97,0,0
7.53499E-4,0.900960384,0.19623836,0.9675,0,0
7.5411E-4,1.051780864,0.196380643,0.9625,0,0
7.56854E-4,1.127466265,0.197019687,0.96,0,0
7.569E-4,1.203156268,0.197030402,0.9575,0,0
7.63403E-4,1.35518921,0.198542729,0.9525,0,0
7.64119E-4,1.431601075,0.1987091,0.95,0,0
7.66777E-4,1.508278786,0.199326443,0.9475,0,0
8.09811E-4,1.82339519,0.209253736,0.9375,0,0
8.35597E-4,2.07144552,0.2151432,0.93,0,0
8.93366E-4,2.336497231,0.228178646,0.9225,0,0
9.31829E-4,2.520324521,0.236737482,0.9175,0,0
9.46498E-4,2.802807748,0.239976712,0.91,0,0
9.59221E-4,3.089533628,0.242774863,0.9025,0,0
1.00108E-3,3.286188749,0.251908531,0.8975,0,0
1.07955E-3,3.599532934,0.268735843,0.89,0,0
1.11626E-3,3.822023192,0.276476851,0.885,0,0
1.12347E-3,4.046360797,0.277988652,0.88,0,0
1.14205E-3,4.273513674,0.281866711,0.875,0,0
1.1448E-3,4.502472022,0.282439207,0.87,0,0
1.14848E-3,4.846379364,0.28320361,0.8625,0,0
1.15429E-3,5.076942427,0.284410782,0.8575,0,0
1.15673E-3,5.308085798,0.28491582,0.8525,0,0
1.15829E-3,5.539728615,0.285240579,0.8475,0,0
1.15903E-3,5.771518316,0.285393324,0.8425,0,0
1.15941E-3,6.00337163,0.285471802,0.8375,0,0
1.1609E-3,6.351488076,0.285779865,0.83,0,0
1.16291E-3,6.584065294,0.286197102,0.825,0,0
1.16358E-3,6.816771448,0.286335632,0.82,0,0
1.16404E-3,7.049534623,0.2864306,0.815,0,0
1.16768E-3,7.282735148,0.287182182,0.81,0,0
1.16885E-3,7.516493326,0.287424825,0.805,0,0
1.16957E-3,7.750352134,0.287573499,0.8,0,0
1.17023E-3,8.10137903,0.28770895,0.7925,0,0
1.17445E-3,8.335873296,0.288580145,0.7875,0.036363636,0
