X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
205126.14841016696,554967.3783631723,train,0.0025776648844258367,30.312505026153406,0.4195066816108831
203531.30336319568,553692.2803255578,train,0.03887365443854508,99.99998389608977,0.9997259460884238
204317.00688524576,554074.1112995486,train,0.012088230729815769,79.1958568228477,0.9219627005745687
206388.53094644754,553565.9318355856,train,0.002542523015272425,29.799144089326532,0.41518644624120926
203531.30336319568,553692.2803255578,train,0.03887365443854508,99.99998389608977,0.9997259460884238
204888.0944991958,551844.2681933807,train,0.004328929760585453,46.581960922496684,0.5988367700575001
203895.63211164623,553372.383997459,train,0.012008019058493047,77.98712232617372,0.9206307310656378
206040.35133558584,551754.4752185036,train,0.0017296780227600002,19.286501246114998,0.3057722133524815
204428.45822740605,553809.5998487548,train,0.009051542044674864,69.38831558154111,0.8518957992062565
203650.03233855072,552892.0965466191,train,0.01298139383454288,81.72159215490231,0.9353664862530802
204564.34772135835,553968.8441778553,train,0.0017491110829148087,19.635358711464004,0.3086129263074897
205067.99424134698,552628.5352163914,train,0.0036856134844974768,41.790163454508836,0.5405153365224916
205671.15047783093,555029.8268609729,train,0.00952365769313529,70.34067257356658,0.8659381084428837
204136.76132910966,553513.3060978388,train,0.027875456150030516,96.1126180939801,0.9972097102427943
205462.80429262563,555129.1254791149,train,0.004818603835782557,49.40514330073292,0.6382153559012691
206388.53094644754,553565.9318355856,train,0.002542523015272425,29.799144089326532,0.41518644624120926
204802.62601637293,554488.7009247388,train,0.00567753875941119,55.13688597164445,0.6981840805863893
203661.7639605606,553281.7458893906,train,0.007078098276385472,60.264172828839556,0.7754036405922463
203650.03233855072,552892.0965466191,train,0.01298139383454288,81.72159215490231,0.9353664862530802
206045.88850307092,553097.2226714304,train,0.0033236597548879717,38.59060115423807,0.5040493851381735
205710.6583929922,554994.8916544371,train,0.0028877268111556545,33.346151875925045,0.4562680079885859
205710.6583929922,554994.8916544371,train,0.0028877268111556545,33.346151875925045,0.4562680079885859
206072.0339691853,553240.2542543523,train,0.002845250378241638,32.48731516154045,0.4513729847441733
205439.72549430034,555523.8153561172,train,0.0015525744709250222,17.144884430126638,0.2793394146290561
205106.62916228257,554503.2432304216,train,0.007557643497537759,61.745771479109806,0.7970169033245386
206201.07980153602,553260.81344538,train,0.0029306873298799723,34.21969607890038,0.4611743948422261
203748.13558220217,553296.6444267967,train,0.010890852301601825,75.68472241034598,0.8995330344237525
205710.6583929922,554994.8916544371,train,0.0028877268111556545,33.346151875925045,0.4562680079885859
203708.39043671294,553383.3092451678,train,0.008658988654996804,66.71054089975324,0.8391063992383524
203531.30336319568,553692.2803255578,train,0.03887365443854508,99.99998389608977,0.9997259460884238
203317.19202926743,553695.0173166066,train,0.015614282541496282,86.02361174908658,0.96291531537356
204796.556296295,551911.2139296882,train,0.0028549009610241826,33.057415697168736,0.45248898134169857
203384.3119617044,553383.7767243615,train,0.0204503492139907,93.32510741676415,0.9866326745182409
202979.19121947154,553171.2293310203,train,0.004779648753794107,48.44437833609703,0.6352294610085265
205088.11936156155,553065.4606671124,train,0.005325777474983273,54.01606114689186,0.6749309835042512
204428.45822740605,553809.5998487548,train,0.009051542044674864,69.38831558154111,0.8518957992062565
205333.41572421076,554448.6678374524,train,0.0021225539319281164,23.83753986122766,0.36099972615467923
205333.41572421076,554448.6678374524,train,0.0021225539319281164,23.83753986122766,0.36099972615467923
203531.30336319568,553692.2803255578,train,0.03887365443854508,99.99998389608977,0.9997259460884238
206072.0339691853,553240.2542543523,train,0.002845250378241638,32.48731516154045,0.4513729847441733
203708.39043671294,553383.3092451678,train,0.008658988654996804,66.71054089975324,0.8391063992383524
205106.62916228257,554503.2432304216,train,0.007557643497537759,61.745771479109806,0.7970169033245386
203303.54423935033,553185.310555001,train,0.01227806013471645,80.42320640042153,0.92502657897135
205462.80429262563,555129.1254791149,train,0.004818603835782557,49.40514330073292,0.6382153559012691
202056.83513035614,552715.437048609,train,0.010881536283013232,74.60536727766062,0.8993353580506495
203245.4816467967,553222.5163347323,train,0.0019967094428982846,21.900258522393216,0.3438052846172843
203572.81580577928,554086.1728853763,train,0.010957844059847326,76.78608353716477,0.9009431448733564
204183.38910069902,552914.7262296594,train,0.0012791863558762528,13.024408011367685,0.23654661331905735
203531.30336319568,553692.2803255578,train,0.03887365443854508,99.99998389608977,0.9997259460884238
202979.19121947154,553171.2293310203,train,0.004779648753794107,48.44437833609703,0.6352294610085265
206201.07980153602,553260.81344538,train,0.0029306873298799723,34.21969607890038,0.4611743948422261
205710.6583929922,554994.8916544371,train,0.0028877268111556545,33.346151875925045,0.4562680079885859
204690.82658383244,554887.4217794951,train,0.0024277428919409604,28.31793233739644,0.4008504505357101
202056.83513035614,552715.437048609,train,0.010881536283013232,74.60536727766062,0.8993353580506495
202979.19121947154,553171.2293310203,train,0.004779648753794107,48.44437833609703,0.6352294610085265
