Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.91065E-6,0.000291065,0.000712235,1,0,0
3.38702E-5,0.003678085,0.008256712,0.9975,0,0
4.36583E-5,0.008043916,0.010630086,0.995,0,0
7.20109E-5,0.015245002,0.017472873,0.9925,0,0
8.21188E-5,0.031054531,0.019900917,0.9875,0,0
1.10597E-4,0.052796172,0.026709479,0.9825,0,0
1.36798E-4,0.104849821,0.032931943,0.9725,0,0
2.08713E-4,0.211799888,0.049807039,0.9575,0,0
3.03235E-4,0.302206792,0.071540007,0.95,0,0
3.5184E-4,0.40551749,0.082521242,0.9425,0,0
4.85224E-4,0.537056844,0.111993839,0.935,0,0
5.04021E-4,0.637859871,0.116070313,0.93,0,0
5.04065E-4,0.738671875,0.116079792,0.925,0,0
5.04169E-4,0.789088793,0.116102422,0.9225,0,0
5.04279E-4,0.83951665,0.116126089,0.92,0,0
5.04497E-4,0.940415502,0.116173348,0.915,0,0
5.05494E-4,1.041512647,0.116389009,0.91,0,0
5.07811E-4,1.142844083,0.116890007,0.905,0,0
5.0901E-4,1.244551589,0.11714911,0.9,0,0
5.14103E-4,1.347193463,0.11824915,0.895,0,0
5.24087E-4,1.451112597,0.120401464,0.89,0,0
5.2834E-4,1.503946612,0.121316774,0.8875,0,0
5.69658E-4,1.778428846,0.130159,0.875,0,0
5.75734E-4,2.007610273,0.131451924,0.865,0,0
6.19905E-4,2.251158296,0.140792396,0.855,0,0
6.52707E-4,2.510013756,0.147663724,0.845,0,0
7.03024E-4,2.78289589,0.158097568,0.835,0,0
7.14748E-4,3.066812703,0.160510321,0.825,0,0
7.75938E-4,3.289790236,0.172990884,0.8175,0,0
8.24472E-4,3.535422016,0.182758118,0.81,0,0
8.69491E-4,3.789037257,0.191714568,0.8025,0,0
9.15758E-4,4.058303226,0.200817337,0.795,0,0
9.66088E-4,4.345037494,0.210602947,0.7875,0,0
9.80598E-4,4.540928579,0.213401784,0.7825,0,0
9.82033E-4,4.835494898,0.213678019,0.775,0,0
9.83972E-4,5.032246194,0.2140512,0.77,0,0
9.86529E-4,5.327817871,0.214542964,0.7625,0,0
9.88893E-4,5.525430224,0.214997372,0.7575,0,0
9.96002E-4,5.82401237,0.216362278,0.75,0,0
9.97221E-4,6.023337147,0.21659604,0.745,0,0
1.00691E-3,6.323784354,0.218451519,0.7375,0,0
1.0105E-3,6.525839736,0.219138822,0.7325,0,0
1.0133E-3,6.829676656,0.219674322,0.725,0,0
1.01447E-3,7.032497573,0.219896342,0.72,0,0
1.02679E-3,7.34028628,0.22224565,0.7125,0.018181818,0
1.03177E-3,7.546329211,0.223192813,0.7075,0.018181818,0
1.03373E-3,7.753051515,0.223566859,0.7025,0.018181818,0
1.04276E-3,8.06539414,0.225279501,0.695,0.018181818,0
1.04762E-3,8.274548467,0.226201694,0.69,0.018181818,0
1.06096E-3,8.59128425,0.22872378,0.6825,0.018181818,0
1.06719E-3,8.804617665,0.229899582,0.6775,0.018181818,0
