X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
206072.0339691853,553240.2542543523,train,0.0017198145129757095,23.081177678338218,0.3280209523204789
203650.03233855072,552892.0965466191,train,0.002883736127345937,42.64887736023173,0.4865300941304245
206388.53094644754,553565.9318355856,train,0.001692309752232252,22.397419283141012,0.3237351600604288
205439.72549430034,555523.8153561172,train,0.0016890007448865064,22.316982322323923,0.32321771185945813
203408.16348892282,554162.1351746492,train,0.008930515552150128,77.45546147424871,0.8730868501798238
205216.4885906524,553134.108597763,train,0.0015458875003689291,17.040672252720675,0.3004553094391207
203748.13558220217,553296.6444267967,train,0.03914372771668592,95.0620466458551,0.9998823637341075
204428.45822740605,553809.5998487548,train,0.005273632025236575,62.936529387815874,0.7044681183337784
204317.00688524576,554074.1112995486,train,0.011047507515863836,80.58607131677812,0.9221978609329193
203408.16348892282,554162.1351746492,train,0.008930515552150128,77.45546147424871,0.8730868501798238
202897.92909919823,552365.5136594516,train,0.001891298700311932,27.426385520593314,0.35413578400681045
203354.99453539366,552593.4094974482,train,0.014322198530169932,83.14023307843256,0.9635027308976956
204564.34772135835,553968.8441778553,train,0.0035089257772157384,49.17128446671931,0.5556194094143299
203748.13558220217,553296.6444267967,train,0.03914372771668592,95.0620466458551,0.9998823637341075
203354.99453539366,552593.4094974482,train,0.014322198530169932,83.14023307843256,0.9635027308976956
206201.07980153602,553260.81344538,train,0.0018203460836486026,25.75846212968272,0.34345601022982164
203895.63211164623,553372.383997459,train,0.04937966725128537,99.9999842016351,0.9999889591542016
205921.16564028463,551459.6349168028,train,0.006370547502741043,70.63882476737399,0.770654596845564
206066.43023068737,552011.6893984125,train,0.0023425702520446495,35.85132251825434,0.4181109993166988
204445.96498677324,553298.1265277149,train,0.001919631507048712,28.06546496451703,0.3583517368216912
202979.19121947154,553171.2293310203,train,0.0013336048632931242,7.402261082101517,0.26527377409704334
204796.556296295,551911.2139296882,train,0.0031281378721101445,47.18111210253123,0.5147331459493296
205216.4885906524,553134.108597763,train,0.0015458875003689291,17.040672252720675,0.3004553094391207
205058.15527005715,553108.6208838981,train,0.0023123035568898384,35.385619969220436,0.4140258169708195
205478.8353323923,555695.9357668943,train,0.006243227877004591,69.36654017484716,0.763804797898836
205710.6583929922,554994.8916544371,train,0.002200477506903413,34.26765013568156,0.3986820267771971
205126.14841016696,554967.3783631723,train,0.002481446488322634,38.02376886029,0.43649340736897957
205126.14841016696,554967.3783631723,train,0.002481446488322634,38.02376886029,0.43649340736897957
205088.11936156155,553065.4606671124,train,0.0063827425037401,71.27721895877139,0.7713001710473928
203572.81580577928,554086.1728853763,train,0.004809270054833532,57.79316732362387,0.6709821188753153
204888.0944991958,551844.2681933807,train,0.017837979331182693,88.18076871730437,0.9838070003232103
204888.0944991958,551844.2681933807,train,0.017837979331182693,88.18076871730437,0.9838070003232103
202553.02332957313,553058.6097160496,train,0.0026341811405859745,39.55864371718206,0.4560403669070009
205890.06292690928,554711.0361068877,train,0.006041439901920381,67.51543989316346,0.7525271054529861
204445.96498677324,553298.1265277149,train,0.001919631507048712,28.06546496451703,0.3583517368216912
203748.13558220217,553296.6444267967,train,0.03914372771668592,95.0620466458551,0.9998823637341075
206072.0339691853,553240.2542543523,train,0.0017198145129757095,23.081177678338218,0.3280209523204789
204796.556296295,551911.2139296882,train,0.0031281378721101445,47.18111210253123,0.5147331459493296
203245.4816467967,553222.5163347323,train,0.0016470165734969277,20.605175197849928,0.3166179264180168
205462.80429262563,555129.1254791149,train,0.003933021076829971,52.15561521848923,0.5971140656535774
206201.07980153602,553260.81344538,train,0.0018203460836486026,25.75846212968272,0.34345601022982164
206045.88850307092,553097.2226714304,train,0.006051742696077096,68.12062490727355,0.7531157483145552
203895.63211164623,553372.383997459,train,0.04937966725128537,99.9999842016351,0.9999889591542016
205890.06292690928,554711.0361068877,train,0.006041439901920381,67.51543989316346,0.7525271054529861
205671.15047783093,555029.8268609729,train,0.0024317562483186822,37.0419877245196,0.4299838296965217
204690.82658383244,554887.4217794951,train,0.0020446070432430723,32.15902885843491,0.376622240321806
205067.99424134698,552628.5352163914,train,0.015606686599892393,84.70088613585715,0.9728783241652602
206201.07980153602,553260.81344538,train,0.0018203460836486026,25.75846212968272,0.34345601022982164
203895.63211164623,553372.383997459,train,0.04937966725128537,99.9999842016351,0.9999889591542016
204564.34772135835,553968.8441778553,train,0.0035089257772157384,49.17128446671931,0.5556194094143299
203708.39043671294,553383.3092451678,train,0.007034130875109531,72.62409766909664,0.8032675694641074
203354.99453539366,552593.4094974482,train,0.014322198530169932,83.14023307843256,0.9635027308976956
203384.3119617044,553383.7767243615,train,0.02966849741574481,91.14765985492114,0.9989487257776721
203572.81580577928,554086.1728853763,train,0.004809270054833532,57.79316732362387,0.6709821188753153
204428.45822740605,553809.5998487548,train,0.005273632025236575,62.936529387815874,0.7044681183337784
